games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,592807,001,2023-10-24_16h09.15.342,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,592807,001,2023-10-24_16h09.15.342,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.376554250000027,,,,,,,,592807,001,2023-10-24_16h09.15.342,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,"[-0.4077777777777778, -0.4077777777777778, -0.4077777777777778]","[0.4122222222222222, 0.4122222222222222, 0.4122222222222222]","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0.0003737500001079752, 0.05012316700003794, 0.09939875000009124]",0.0072893750002549496,,,,,,,
