practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,recall_text.started,section_2_text.started,section_3_text.started,end_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.533209958986845,,,,,,,,,,,,,,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036861500004306436,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.04666666666666667, -0.17777777777777778, -0.27111111111111114, -0.2922222222222222, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.30444444444444446, -0.35333333333333333, -0.37555555555555553, -0.3844444444444444, -0.3977777777777778, -0.4111111111111111, -0.41444444444444445, -0.41444444444444445]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035555555555555556, 0.21444444444444444, 0.37555555555555553, 0.40444444444444444, 0.40444444444444444, 0.40444444444444444, 0.40444444444444444, 0.40444444444444444, 0.40444444444444444, 0.40444444444444444, 0.4077777777777778, 0.4066666666666667, 0.4033333333333333, 0.4011111111111111, 0.4011111111111111, 0.4022222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001752499956637621, 0.049459208035841584, 0.0987218749942258, 0.14764141698833555, 0.19831333303591236, 0.24970062501961365, 0.3013814580044709, 0.35318841703701764, 0.4048680000123568, 0.45625887502683327, 0.5077750830096193, 0.5590188330388628, 0.6092135829967447, 0.6590929580270313, 0.7080493749817833, 0.7571264170110226, 0.8062902920064516, 0.8550187920336612, 0.9038440830190666, 0.9523220830014907, 0.9998345830244943, 1.048414250020869, 1.0969608750310726, 1.1461047920165583, 1.1943795830011368, 1.2435803749831393, 1.2928631670074537, 1.3422794170328416, 1.3907080829958431, 1.4459993329946883, 1.4951575830345973, 1.54533774999436, 1.5949720829958096, 1.6443685829872265, 1.6935580830322579, 1.7423864169977605, 1.7913075420074165, 1.840496874996461, 1.8898698330158368, 1.9390076670097187, 1.9878805830376223, 2.0370150830131024, 2.0866210000240244, 2.1358200830291025, 2.1854674170026556, 2.2352485000155866]",67.70100233401172,55.19977566698799,,,,,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00438929203664884,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034444444444444444, -0.12111111111111111, -0.17666666666666667, -0.18555555555555556, -0.18555555555555556, -0.18555555555555556, -0.18555555555555556, -0.20444444444444446, -0.3111111111111111, -0.3933333333333333, -0.4266666666666667, -0.43777777777777777, -0.43777777777777777, -0.43555555555555553, -0.43444444444444447, -0.43444444444444447]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005555555555555556, 0.06888888888888889, 0.19, 0.2388888888888889, 0.24666666666666667, 0.24666666666666667, 0.24666666666666667, 0.24666666666666667, 0.25222222222222224, 0.31, 0.3688888888888889, 0.39444444444444443, 0.4022222222222222, 0.40444444444444444, 0.4066666666666667, 0.4088888888888889, 0.4088888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018216599710285664, 0.048494665999896824, 0.09771591599565, 0.14676345797488466, 0.19617029099026695, 0.2572204159805551, 0.3065175410010852, 0.3556830000015907, 0.4051784999901429, 0.45495254098204896, 0.5046185000101104, 0.5548186660162173, 0.6041014579823241, 0.6532196659827605, 0.7021557909902185, 0.7511402500094846, 0.8008114579715766, 0.8506051250151359, 0.9002604159759358, 0.9497097909916192, 0.9991910409880802, 1.0488360410090536, 1.0990629579755478, 1.1490449999691918, 1.199938707984984, 1.2486396660096943]",97.3307982920087,,,,,,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.50757420901209,,,,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008534499967936426,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005555555555555556, -0.07111111111111111, -0.18555555555555556, -0.2411111111111111, -0.24555555555555555, -0.24555555555555555, -0.24555555555555555, -0.24555555555555555, -0.26666666666666666, -0.35888888888888887, -0.4066666666666667, -0.41888888888888887, -0.41888888888888887, -0.41888888888888887]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008888888888888889, 0.09888888888888889, 0.24666666666666667, 0.31555555555555553, 0.3233333333333333, 0.3233333333333333, 0.3233333333333333, 0.3233333333333333, 0.3333333333333333, 0.38555555555555554, 0.42, 0.4266666666666667, 0.4266666666666667, 0.4266666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00019512500148266554, 0.04894108296139166, 0.09750733297551051, 0.14657708298182115, 0.19605283299461007, 0.24586270796135068, 0.29490845795953646, 0.3442872919840738, 0.39358745800564066, 0.4432980419951491, 0.4932378329685889, 0.5425757499760948, 0.591823624970857, 0.6418887499603443, 0.6916014999733306, 0.7413528329925612, 0.7913283749949187, 0.8410409999778494, 0.8909014579840004, 0.9408527079503983]",187.09181700000772,,,107.20084595901426,153.6534510839847,187.99970024998765,901126,001,2023-12-12_09h51.34.384,WythoffsHumanExp,2023.1.3,None,
