practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,recall_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840574,001,2024-01-04_15h31.54.426,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840574,001,2024-01-04_15h31.54.426,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.286614708002162,,,,,,,,,,,,,840574,001,2024-01-04_15h31.54.426,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.04291420799927437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013333333333333334, 0.06444444444444444, 0.08222222222222222, 0.08777777777777777, 0.08777777777777777, 0.08777777777777777, 0.08777777777777777, 0.06666666666666667, -0.06666666666666667, -0.22444444444444445, -0.2911111111111111, -0.29888888888888887, -0.29888888888888887, -0.29888888888888887, -0.29888888888888887, -0.3055555555555556, -0.34, -0.37333333333333335, -0.3844444444444444, -0.3888888888888889, -0.3888888888888889, -0.39, -0.3988888888888889, -0.4066666666666667, -0.4077777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024444444444444446, 0.19555555555555557, 0.2788888888888889, 0.29, 0.29, 0.29, 0.29, 0.2911111111111111, 0.31444444444444447, 0.3711111111111111, 0.40555555555555556, 0.4077777777777778, 0.4077777777777778, 0.4077777777777778, 0.4077777777777778, 0.4077777777777778, 0.4088888888888889, 0.4122222222222222, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41444444444444445, 0.41444444444444445, 0.41555555555555557, 0.41555555555555557]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018187500245403498, 0.05049466700074845, 0.10091887500311714, 0.1511607090033067, 0.20065695900120772, 0.25188975000128266, 0.3014473340008408, 0.35089029200025834, 0.4012182090009446, 0.45134450000114157, 0.5018170420007664, 0.5514269170016632, 0.6016418340004748, 0.6523799590031558, 0.7027920840009756, 0.7527795840032923, 0.8032732920000853, 0.852666250000766, 0.9019755840017751, 0.9522492090000014, 1.0024671250030224, 1.0528905000028317, 1.103361125002266, 1.1538890000010724, 1.2030204170005163, 1.2519648340021376, 1.302025542001502, 1.3519826250012557, 1.4023436670031515, 1.4522401670001273, 1.502818084001774, 1.5527407090012275, 1.602244209003402, 1.6530522920002113, 1.703972541999974, 1.753691500001878, 1.80322229200101, 1.8532665000020643]",75.61306766599955,66.55301500000132,,,,840574,001,2024-01-04_15h31.54.426,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.0005875410024600569,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0044444444444444444, 0.024444444444444446, 0.04111111111111111, 0.05333333333333334, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.03777777777777778, -0.13333333333333333, -0.2722222222222222, -0.32222222222222224, -0.3422222222222222, -0.36, -0.36777777777777776, -0.37, -0.3788888888888889, -0.39555555555555555, -0.40444444444444444, -0.4077777777777778, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.41, -0.4122222222222222, -0.41888888888888887, -0.42333333333333334, -0.42444444444444446]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022222222222222223, 0.12666666666666668, 0.25555555555555554, 0.32, 0.32555555555555554, 0.32555555555555554, 0.32555555555555554, 0.32555555555555554, 0.32555555555555554, 0.3611111111111111, 0.41444444444444445, 0.4288888888888889, 0.43, 0.43, 0.43, 0.43, 0.4255555555555556, 0.4177777777777778, 0.41333333333333333, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.4122222222222222, 0.41, 0.4088888888888889, 0.4088888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017712500266497955, 0.050115834001189796, 0.09935987500284682, 0.14812345900281798, 0.19777083400185802, 0.24787620899951435, 0.2979182920025778, 0.3477045420004288, 0.3977107499995327, 0.44878266700106906, 0.49919358400075, 0.549501292000059, 0.6000899169994227, 0.6494087499995658, 0.6994194590006373, 0.7498257090010156, 0.8004857500018261, 0.850469291999616, 0.9003164170026139, 0.950207625002804, 0.9999427500006277, 1.0497972920020402, 1.1003202089996194, 1.1504685420004535, 1.200705041999754, 1.2502805840013025, 1.299896542001079, 1.3497699170002306, 1.4000012500000594, 1.4496319169993512, 1.4986644170021464, 1.5476990419992944, 1.5970537920002243, 1.6467100840018247, 1.6962980839998636, 1.746046167001623, 1.7963976669998374, 1.8480347500008065, 1.8977243750014168, 1.9477106670019566, 1.9984107920026872, 2.048898334000114, 2.100249792001705, 2.149953000000096, 2.1997165419998055]",97.40927145800015,,,,,840574,001,2024-01-04_15h31.54.426,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.31148649999886,,,840574,001,2024-01-04_15h31.54.426,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840574,001,2024-01-04_15h31.54.426,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97053404100006,126.09536645800108,,,,,,,
