games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,842883,001,2023-10-02_14h56.50.918,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,842883,001,2023-10-02_14h56.50.918,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,22.419229749997612,,842883,001,2023-10-02_14h56.50.918,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,842883,001,2023-10-02_14h56.50.918,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,32.19842737499857,,,,,,,
