practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,634038,001,2024-01-24_16h03.31.632,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,634038,001,2024-01-24_16h03.31.632,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,10.532382540986873,,,,,,,,,634038,001,2024-01-24_16h03.31.632,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.0005942080169916153,[],[],[],[],[],[],18.027369874995202,,,,,,,
