practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,019155,001,2024-01-24_16h09.07.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,019155,001,2024-01-24_16h09.07.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,10.71306724997703,,019155,001,2024-01-24_16h09.07.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.02559516701148823,,,,,,,
