practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,double_click_4.thisRepN,double_click_4.thisTrialN,double_click_4.thisN,double_click_4.thisIndex,new_games.thisRepN,new_games.thisTrialN,new_games.thisN,new_games.thisIndex,turns_4.thisRepN,turns_4.thisTrialN,turns_4.thisN,turns_4.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,recall_text.started,section_2_text.started,section_3_text.started,section_4_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286600,001,2024-01-05_16h08.56.640,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286600,001,2024-01-05_16h08.56.640,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.212076832998719,,,,,,,,,,,,,,286600,001,2024-01-05_16h08.56.640,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006305829956545494,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.14222222222222222, -0.3022222222222222, -0.3622222222222222, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37222222222222223, -0.3877777777777778, -0.39, -0.39555555555555555, -0.3977777777777778, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.4011111111111111, -0.4033333333333333, -0.4033333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.11888888888888889, 0.1622222222222222, 0.1688888888888889, 0.1688888888888889, 0.1688888888888889, 0.1688888888888889, 0.1688888888888889, 0.17666666666666667, 0.28888888888888886, 0.3611111111111111, 0.37555555555555553, 0.37666666666666665, 0.37666666666666665, 0.3788888888888889, 0.3811111111111111, 0.3888888888888889, 0.3977777777777778, 0.3977777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017554200167069212, 0.05028104200027883, 0.09977766700467328, 0.1486074170024949, 0.19895691700367024, 0.24784020900551695, 0.2971428750024643, 0.3455631250035367, 0.39434212500054855, 0.44312558400270063, 0.49182554200524464, 0.5403791249991627, 0.589233292004792, 0.6377695420014788, 0.686422083999787, 0.7342194170050789, 0.7826037920021918, 0.8313985420027166, 0.8805019589999574, 0.9292513750042417, 0.978589500002272, 1.0281591250022757, 1.0769188340054825, 1.1256574590006494, 1.1739992090006126, 1.222162334001041, 1.271029167000961, 1.3194867089987383, 1.3691985420009587, 1.4190771670037066]",70.93753825000022,61.08642725000391,,,,,286600,001,2024-01-05_16h08.56.640,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0340380829948117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03777777777777778, -0.16333333333333333, -0.26666666666666666, -0.3211111111111111, -0.3477777777777778, -0.35444444444444445, -0.3655555555555556, -0.38333333333333336, -0.39111111111111113, -0.39555555555555555, -0.3977777777777778, -0.3977777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03777777777777778, 0.20666666666666667, 0.3411111111111111, 0.40444444444444444, 0.42333333333333334, 0.42333333333333334, 0.4266666666666667, 0.42777777777777776, 0.42777777777777776, 0.4266666666666667, 0.4255555555555556, 0.4255555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017762499919626862, 0.04877999999735039, 0.09709804200247163, 0.14525991700065788, 0.19373012500000186, 0.2423460840000189, 0.29095758400217164, 0.33911662500031525, 0.3883435419993475, 0.4372329589969013, 0.4857417919993168, 0.5357896670029731, 0.5848339169970131, 0.6334892919985577, 0.6823662500028149, 0.7312254999997094, 0.7802990839991253, 0.829267583998444, 0.8791241250000894, 0.9281637500025681, 0.9779955839985632, 1.0275993749964982, 1.0773377919977065, 1.1270261669997126]",77.92539612499968,,,,,,286600,001,2024-01-05_16h08.56.640,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.94372741600091,,,,286600,001,2024-01-05_16h08.56.640,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286600,001,2024-01-05_16h08.56.640,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006418749981094152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02666666666666667, -0.11666666666666667, -0.21444444444444444, -0.24555555555555555, -0.25555555555555554, -0.25555555555555554, -0.25555555555555554, -0.25555555555555554, -0.25555555555555554, -0.25555555555555554, -0.25555555555555554, -0.25666666666666665, -0.2644444444444444, -0.27111111111111114, -0.27555555555555555, -0.27666666666666667, -0.2788888888888889, -0.28, -0.2822222222222222, -0.28555555555555556, -0.28888888888888886, -0.29333333333333333, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.3022222222222222, -0.31, -0.31666666666666665, -0.3277777777777778, -0.33666666666666667, -0.3433333333333333, -0.34555555555555556, -0.3466666666666667, -0.3466666666666667, -0.3466666666666667, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01888888888888889, 0.09111111111111111, 0.18666666666666668, 0.22111111111111112, 0.23222222222222222, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.2388888888888889, 0.24555555555555555, 0.2477777777777778, 0.2477777777777778, 0.24888888888888888, 0.25, 0.2511111111111111, 0.25333333333333335, 0.25666666666666665, 0.2588888888888889, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.2677777777777778, 0.2777777777777778, 0.2877777777777778, 0.3011111111111111, 0.31444444444444447, 0.3244444444444444, 0.33, 0.3333333333333333, 0.33555555555555555, 0.3388888888888889, 0.3411111111111111, 0.3433333333333333, 0.34555555555555556, 0.3477777777777778, 0.3488888888888889, 0.3488888888888889, 0.35, 0.35, 0.35, 0.35, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00019312500080559403, 0.048047625001345295, 0.09546870900521753, 0.143195917000412, 0.19074537500273436, 0.23908262500481214, 0.2876183750049677, 0.3368057920015417, 0.38531608400080586, 0.43395504200452706, 0.48240150000492577, 0.5305746670055669, 0.5789486250068876, 0.6271211250059423, 0.674656250004773, 0.7235888750001322, 0.77195854200545, 0.8202281670019147, 0.8684897500061197, 0.9167020000022603, 0.9648160000069765, 1.0135340000051656, 1.062311834000866, 1.1107485000029556, 1.1590925000054995, 1.2072712920053164, 1.25634579200414, 1.3047057920048246, 1.3532855840021512, 1.4020232500042766, 1.4501051250044839, 1.498797125001147, 1.5476560840033926, 1.5969583340047393, 1.6460497920052148, 1.6959675000034622, 1.7451290840035654, 1.7933914590030327, 1.8411553340047249, 1.8895882920041913, 1.9384986250006477, 1.987759667004866, 2.037035792003735, 2.085900959005812, 2.134308417000284, 2.182973042006779, 2.231575542005885, 2.2801297920013894, 2.3291092500003288, 2.377959625002404, 2.426338459001272, 2.474658584003919, 2.5240592090049176, 2.5734535420051543, 2.6227006670014816, 2.672379000003275, 2.7219244170046295, 2.772375959000783, 2.820790500001749, 2.868830250001338, 2.916535375006788, 2.964496667002095, 3.013148417005141, 3.0608578340034, 3.1090625420038123, 3.15778175000014, 3.2080202090000967, 3.2582160420060973, 3.307483584001602, 3.3567342500027735, 3.406199667006149, 3.4554239170029177, 3.5053209170000628, 3.55498116700619, 3.6041677500033984, 3.6540655420030816, 3.703177917006542, 3.7519230420002714, 3.800635292005609, 3.8496386670012726, 3.8984037920017727, 3.947111750007025, 3.995581167000637, 4.044634667006903, 4.092808834000607, 4.142136459005997, 4.191714375003357, 4.240613000001758, 4.289468542003306, 4.339247292002256, 4.389110042000539, 4.439913250003883, 4.489033334000851, 4.538781125003879, 4.588023375006742, 4.63681070900202, 4.685289417000604, 4.733916542005318, 4.782199209003011, 4.8304428340052254, 4.878340292001667, 4.927008125006978, 4.975425459000689, 5.024062625001534, 5.0740775000012945, 5.123272292003094, 5.172786625000299, 5.2217538750046515, 5.270844042002864, 5.3196481250051875, 5.3680118750053225, 5.416316459006339, 5.464666500003659, 5.5147890000007465, 5.563247542006138, 5.611455667007249, 5.659325292006542, 5.707862209004816, 5.756495667003037, 5.80511000000115, 5.855489917004888, 5.905210917000659, 5.953414834002615]",150.85776820799947,,,81.2358136660041,102.58762416600075,157.55516454100143,,,,,,,
