trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,countdown_text.started,blue_piece.started,red_piece.started,piece.started,text.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.13905637501739,9.13905637501739,9.13905637501739,12.124553708010353,12.124553708010353,15.767286040994804,16.768830874993,18.017886249988806,181912,001,2023-09-25_12h19.09.358,WythoffsHumanExp,2023.1.3,None,
,,,,,,,19.036065458029043,19.036065458029043,20.90947562502697,,,,,,,,,
