games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,894493,001,2023-10-02_15h15.18.611,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,894493,001,2023-10-02_15h15.18.611,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.931780708997394,,894493,001,2023-10-02_15h15.18.611,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,894493,001,2023-10-02_15h15.18.611,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,894493,001,2023-10-02_15h15.18.611,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,28.883438999997452,,,,,,,
