games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,countdown_text.started,blue_piece.started,red_piece.started,npc.started,moving_npc.started,piece.started,text.started,moving_piece.started,end_blue.started,end_red.started,feedback_win.started,feedback_lose.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,8.392904750013258,8.392904750013258,8.392904750013258,11.38610983302351,12.638759458030108,,,,,,,,794766,001,2023-09-25_14h56.53.989,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,,15.50352308305446,16.74744412500877,13.674793083046097,13.674793083046097,14.463606583012734,,,,,794766,001,2023-09-25_14h56.53.989,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,,,,,,,,17.713679417036474,17.713679417036474,18.46480708301533,18.46480708301533,794766,001,2023-09-25_14h56.53.989,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,0,0,0,0,20.49067529203603,20.49067529203603,20.49067529203603,25.374468750029337,26.617025167040993,23.49054500000784,23.49054500000784,24.340171458024997,,,,,794766,001,2023-09-25_14h56.53.989,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,,,,,,,,,,,,,27.610711458022706,27.610711458022706,28.31595025002025,28.31595025002025,794766,001,2023-09-25_14h56.53.989,WythoffsHumanExp,2023.1.3,None,
