games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,164121,001,2023-10-05_15h18.02.998,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,164121,001,2023-10-05_15h18.02.998,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,10.633161540999936,,164121,001,2023-10-05_15h18.02.998,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,164121,001,2023-10-05_15h18.02.998,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,164121,001,2023-10-05_15h18.02.998,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,36.910839790999944,,,,,,,
