practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,imagine_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2024-01-10_12h26.08.755,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2024-01-10_12h26.08.755,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5745670000033,,,,,,,,,,,,,5,0,2024-01-10_12h26.08.755,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.013204041999415495,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03333333333333333, -0.10555555555555556, -0.18333333333333332, -0.23333333333333334, -0.2544444444444444, -0.2644444444444444, -0.26666666666666666, -0.27444444444444444, -0.28555555555555556, -0.2922222222222222, -0.29333333333333333, -0.29333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016666666666666666, 0.08, 0.18888888888888888, 0.2733333333333333, 0.31444444444444447, 0.3466666666666667, 0.3611111111111111, 0.37444444444444447, 0.39, 0.3977777777777778, 0.3977777777777778, 0.3977777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018612500571180135, 0.04939549999835435, 0.09858337500190828, 0.14779616700252518, 0.1971444170048926, 0.24674220899760257, 0.2976422920037294, 0.3471271250018617, 0.39634220900188666, 0.44592741700762417, 0.49584495900489856, 0.545685292003327, 0.5949745420075487, 0.6448915420041885, 0.6945125839993125, 0.7440402500069467, 0.7940527500031749, 0.8438370840012794, 0.8934072090050904, 0.9424669590080157, 0.9925736250006594, 1.0420934590074467, 1.091175084002316, 1.1414863340032753, 1.1904155000083847]",59.401967958008754,50.014080792010645,,,,5,0,2024-01-10_12h26.08.755,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.0006155830051284283,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.024444444444444446, -0.09111111111111111, -0.1711111111111111, -0.26555555555555554, -0.31777777777777777, -0.36, -0.38666666666666666, -0.3977777777777778, -0.4077777777777778, -0.41444444444444445, -0.41555555555555557]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0077777777777777776, 0.044444444444444446, 0.1111111111111111, 0.20555555555555555, 0.26222222222222225, 0.29777777777777775, 0.31666666666666665, 0.3244444444444444, 0.33, 0.33666666666666667, 0.3377777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001793749979697168, 0.050244915997609496, 0.09881162499368656, 0.14692920800007414, 0.19494095799745992, 0.24385620799148455, 0.29244658300012816, 0.3404504999925848, 0.389224207989173, 0.43830416598939337, 0.48716883300221525, 0.5365397909918102, 0.5864574579900363, 0.6361233329953393, 0.6863304579892429, 0.7364546249882551, 0.7866582909919089, 0.837045374995796, 0.8863124579947907, 0.9360728329920676, 0.9845402909995755]",71.08332420801162,,,,,5,0,2024-01-10_12h26.08.755,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2024-01-10_12h26.08.755,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.86630312500347,,,5,0,2024-01-10_12h26.08.755,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.56465475000732,138.05761516701023,,,,,,,
