practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,601753,001,2023-11-01_16h15.06.052,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,601753,001,2023-11-01_16h15.06.052,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,34.76313341599962,,,,,,,,,,601753,001,2023-11-01_16h15.06.052,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,0.04328499999974156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013333333333333334, -0.11666666666666667, -0.21666666666666667, -0.25, -0.2511111111111111, -0.2511111111111111, -0.2511111111111111, -0.2511111111111111, -0.2544444444444444, -0.30333333333333334, -0.35333333333333333, -0.37666666666666665, -0.38, -0.38333333333333336, -0.38666666666666666, -0.39111111111111113, -0.39444444444444443, -0.39666666666666667, -0.3988888888888889, -0.4, -0.4011111111111111, -0.4011111111111111, -0.4011111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.12777777777777777, 0.2388888888888889, 0.26666666666666666, 0.2677777777777778, 0.2677777777777778, 0.2677777777777778, 0.2677777777777778, 0.2677777777777778, 0.29777777777777775, 0.3477777777777778, 0.3688888888888889, 0.37333333333333335, 0.37666666666666665, 0.3811111111111111, 0.38555555555555554, 0.39, 0.3933333333333333, 0.39444444444444443, 0.39666666666666667, 0.3977777777777778, 0.3977777777777778, 0.3977777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017441599993617274, 0.04897129100027087, 0.09755729099924793, 0.1456199160002143, 0.19353045800016844, 0.24186312500023632, 0.2903249159990082, 0.33868908299882605, 0.38633808299891825, 0.4340664999999717, 0.48229812499994296, 0.5310577910004213, 0.5800319159989158, 0.6289503749994765, 0.6781282079991797, 0.7274862909998774, 0.7760263749987644, 0.8244829159993969, 0.8725533750002796, 0.9212072079990321, 0.9702472909993958, 1.019107415999315, 1.068295290999231, 1.1172040000001289, 1.1664705829989543, 1.215633957999671, 1.2647577499992622, 1.3134752080004546, 1.3622599999998783, 1.4112662499992439, 1.460154832999251, 1.5088141659998655, 1.5577654999997321, 1.6071931659989787, 1.6562894159997086]",143.48441116600043,146.7228741660001,,,,,,,
