games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,749592,001,2023-10-05_15h24.15.495,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,749592,001,2023-10-05_15h24.15.495,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.615152500000022,,749592,001,2023-10-05_15h24.15.495,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,749592,001,2023-10-05_15h24.15.495,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,749592,001,2023-10-05_15h24.15.495,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,24.696200499999577,,,,,,,
