trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.50030537499697,10.025132791983197,11.043514166987734,12.062254999997094,242696,001,2023-09-22_12h27.04.928,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,13.035002999997232,15.23998745897552,16.26769445897662,17.25114449998364,242696,001,2023-09-22_12h27.04.928,WythoffsHumanExp,2023.1.3,None,
