games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_1_text.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,status_text.started,recall_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,11.597719624999627,,,,,,,,,,,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0, -0.0044444444444444444, -0.008888888888888889, -0.013333333333333334, -0.017777777777777778, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.01888888888888889, -0.0811111111111111, -0.17222222222222222, -0.2388888888888889, -0.28444444444444444, -0.29444444444444445, -0.29444444444444445, -0.30444444444444446, -0.33111111111111113, -0.3611111111111111, -0.37666666666666665, -0.38, -0.38333333333333336, -0.3877777777777778, -0.39, -0.39555555555555555, -0.3977777777777778, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889, -0.3988888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033333333333333335, 0.012222222222222223, 0.023333333333333334, 0.03333333333333333, 0.043333333333333335, 0.05333333333333334, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.06222222222222222, 0.13333333333333333, 0.20777777777777778, 0.26555555555555554, 0.3055555555555556, 0.31333333333333335, 0.31333333333333335, 0.31666666666666665, 0.3288888888888889, 0.3488888888888889, 0.36, 0.36444444444444446, 0.37222222222222223, 0.38222222222222224, 0.39, 0.3977777777777778, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00016512499951204518, 0.04867133300012938, 0.09692462499970134, 0.14540908300023148, 0.193885333000253, 0.24203545799991844, 0.29041241699997045, 0.338716375000331, 0.3870281250001426, 0.4352556249996269, 0.48395479200007685, 0.5322024999995847, 0.580495707999944, 0.6286821670000791, 0.6768555830003606, 0.7249332499995944, 0.7730970829998114, 0.8210599169997295, 0.8693350419998751, 0.9175459580001188, 0.9657774999996036, 1.014236207999602, 1.062447708000036, 1.1112423750000744, 1.1594414579994918, 1.2084407920001468, 1.2576747920002163, 1.3071399170003133, 1.356259291999777, 1.4050854170000093, 1.4533450420003646, 1.5016414169995187, 1.549888749999809, 1.5978929579996475, 1.6460852079999313, 1.694023207999635, 1.7424574579999899, 1.7912632919997122, 1.8406368750002002, 1.8899644579996675, 1.9391534169999431, 1.9884034169999723, 2.037082042000293, 2.08682058300019, 2.135781500000121, 2.1844263329994646, 2.233527000000322, 2.28246420799951, 2.3315480419996675, 2.3806796250000843, 2.429989000000205, 2.4788911670002562, 2.527722791999622, 2.576334291999956, 2.624130874999537, 2.6725967080001283, 2.720671207999658, 2.7689399999999296, 2.8172486249995927, 2.8651368330001787, 2.9135669580000467, 2.9625570420002987, 3.011232416999519, 3.0596398750003573, 3.1075749579995318, 3.155737666999812, 3.204113707999568, 3.2528191669998705, 3.3012977079997654]",0.0019208749999961583,22.7358802079998,,,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.006666666666666667, -0.022222222222222223, -0.04111111111111111, -0.051111111111111114, -0.06555555555555556, -0.08222222222222222, -0.09444444444444444, -0.11555555555555555, -0.1288888888888889, -0.1322222222222222, -0.13555555555555557, -0.14555555555555555, -0.18333333333333332, -0.24666666666666667, -0.31666666666666665, -0.36444444444444446, -0.37222222222222223, -0.37222222222222223, -0.37222222222222223, -0.3788888888888889, -0.3988888888888889, -0.3988888888888889, -0.4, -0.4, -0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.0033333333333333335, -0.008888888888888889, -0.011111111111111112, -0.013333333333333334, -0.015555555555555555, -0.017777777777777778, -0.021111111111111112, -0.025555555555555557, -0.027777777777777776, -0.027777777777777776, -0.028888888888888888, -0.03, -0.034444444444444444, -0.04111111111111111, -0.05, -0.05333333333333334, -0.05444444444444444, -0.05444444444444444, -0.05444444444444444, -0.05444444444444444, -0.05444444444444444, -0.05444444444444444, -0.05444444444444444, -0.05444444444444444, -0.05444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001691249999566935, 0.04865149999932328, 0.09682166599941411, 0.14476229100000637, 0.19249216599928332, 0.24049554099929082, 0.2886105409997981, 0.33647095800006355, 0.3849811249992854, 0.4329890829994838, 0.4808807909994357, 0.5290399159994195, 0.5770144999996774, 0.6251309579993176, 0.6732372079995912, 0.7220232499994381, 0.7703943749993414, 0.8188346659999297, 0.867178624999724, 0.9152115829992908, 0.9641669160000674, 1.0131208749999132, 1.0616220829997474, 1.1103391659999033, 1.1592488749993208, 1.207824499999333, 1.2567020409996985, 1.3053974579997885, 1.354613707999306, 1.4040215830000307, 1.4525853329996607, 1.5014439999995375, 1.5501627499997994, 1.5988209999995888, 1.6479471249995186, 1.6977187499996944, 1.7467759159999332, 1.7953260409994982, 1.8435598329997447, 1.8917865409994192, 1.9406857079993642, 1.989473249999719, 2.0382679579997784, 2.0862991659996624, 2.1351057499996386, 2.1837267499995505]",0.027380124999581312,33.0975671669994,,,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.787419374999445,,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.70260404199962,,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.70228141699954,983637,001,2023-10-25_12h46.56.499,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.07777777777777778, -0.15444444444444444, -0.2222222222222222, -0.24444444444444444, -0.26, -0.2911111111111111, -0.31666666666666665, -0.3511111111111111, -0.38555555555555554, -0.3933333333333333, -0.39444444444444443, -0.39666666666666667, -0.3977777777777778, -0.4011111111111111, -0.40444444444444444, -0.40444444444444444, -0.40444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0044444444444444444, 0.11333333333333333, 0.19111111111111112, 0.2544444444444444, 0.27555555555555555, 0.2822222222222222, 0.2966666666666667, 0.31666666666666665, 0.34444444444444444, 0.3711111111111111, 0.38, 0.3811111111111111, 0.38333333333333336, 0.3844444444444444, 0.39444444444444443, 0.4033333333333333, 0.4033333333333333, 0.4033333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017149999985122122, 0.0482301659994846, 0.09633299999950395, 0.14446387499992852, 0.19217220799964707, 0.240198208000038, 0.2888252499997179, 0.3370079579999583, 0.3854210409999723, 0.43412808299945027, 0.4822204160000183, 0.5300961659995664, 0.5779001250002693, 0.6259567910001351, 0.6739767079998273, 0.7222734580000179, 0.7707867909994093, 0.818879915999787, 0.8668216659998507, 0.9149727079993681, 0.9629844159999266, 1.0106931250002162, 1.0589803329994538, 1.1073649579993798, 1.155702874999406, 1.2039957500001037, 1.252306833000148, 1.3001193749996673, 1.34817508299966, 1.3967087909995826, 1.4450495000000956, 1.493373457999951, 1.541408207999666, 1.5895053750000443, 1.6373682080002254, 1.6856354159999682, 1.7340919580001355, 1.7819447499996386, 1.8298963329998514, 1.877901415999986, 1.9258904999996957, 1.9740793330001907, 2.0221219579998433, 2.0700636659994416, 2.118199999999888, 2.1661480410002696, 2.2143743750002614, 2.26252758299961, 2.3110002909998, 2.3592515829996046, 2.4069264999998268, 2.4546314999997776, 2.5037132910001674, 2.552341333000186, 2.6011221660000956, 2.6497520829998393, 2.6987588749998395, 2.7470549159997972, 2.7955016659998364, 2.843988083000113, 2.8930234580002434, 2.9419357910001054, 2.9912693329997637, 3.040130708000106, 3.08919054099988, 3.1375154159995873, 3.186512958000094, 3.235045624999657, 3.282981958000164, 3.332133832999716]",0.04023400000005495,125.36012508299973,,,,,,,,,,
