practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,recall_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028385416997480206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04888888888888889, -0.10888888888888888, -0.16444444444444445, -0.18777777777777777, -0.19, -0.19, -0.19, -0.19, -0.22777777777777777, -0.33555555555555555, -0.3811111111111111, -0.3877777777777778, -0.3877777777777778, -0.3877777777777778, -0.3888888888888889, -0.3988888888888889, -0.41, -0.4111111111111111, -0.4111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035555555555555556, 0.09777777777777778, 0.1622222222222222, 0.1988888888888889, 0.20444444444444446, 0.20444444444444446, 0.20444444444444446, 0.20444444444444446, 0.23333333333333334, 0.3277777777777778, 0.3611111111111111, 0.36666666666666664, 0.36777777777777776, 0.36777777777777776, 0.3711111111111111, 0.3877777777777778, 0.4088888888888889, 0.41333333333333333, 0.41333333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017558299805386923, 0.04840200000035111, 0.09637820799980545, 0.14482112499899813, 0.19352337500095018, 0.24205958300080965, 0.2918536249999306, 0.3415761249998468, 0.39095437500145636, 0.4403485830007412, 0.4894705420010723, 0.5380532499984838, 0.5861111250014801, 0.6355052920007438, 0.6873203329996613, 0.7391195419986616, 0.7921292499995616, 0.8447379169992928, 0.8964195000007749, 0.9485935419979796, 0.9999518750009884, 1.0493236250003974, 1.0986894169982406, 1.1479861670013634, 1.1961830830005056]",138.13985354199758,140.04689004199827,,,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.0006187500002852175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.03333333333333333, -0.07888888888888888, -0.10777777777777778, -0.11777777777777777, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.11888888888888889, -0.1811111111111111, -0.3211111111111111, -0.4, -0.4122222222222222, -0.4122222222222222, -0.4122222222222222, -0.4122222222222222, -0.4122222222222222, -0.4122222222222222, -0.4122222222222222, -0.4122222222222222, -0.4111111111111111, -0.4111111111111111, -0.4111111111111111, -0.4111111111111111, -0.4111111111111111, -0.4111111111111111, -0.4111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02666666666666667, 0.07555555555555556, 0.1111111111111111, 0.12222222222222222, 0.12222222222222222, 0.12222222222222222, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12111111111111111, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.15555555555555556, 0.23, 0.2688888888888889, 0.27444444444444444, 0.27444444444444444, 0.27444444444444444, 0.27444444444444444, 0.27444444444444444, 0.27444444444444444, 0.2688888888888889, 0.2477777777777778, 0.23666666666666666, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.23444444444444446]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018141699911211617, 0.04917595799997798, 0.097335791997466, 0.14604145799967228, 0.1950923749973299, 0.2441696249989036, 0.29287962499802234, 0.3411452919972362, 0.38942758299890556, 0.43805670799702057, 0.486176999998861, 0.5349410419985361, 0.5835995829984313, 0.6328647499976796, 0.6808466669972404, 0.7302000419986143, 0.7795202499983134, 0.8290685419997317, 0.8784434999979567, 0.9283177079996676, 0.9777845419994264, 1.026594541999657, 1.0752389169974776, 1.1241274579988385, 1.172754499999428, 1.2211476669981494, 1.2694282499978726, 1.317581874998723, 1.3659642079983314, 1.4143279999989318, 1.4633934169978602, 1.5126311669991992, 1.56168304199673, 1.6110584169982758, 1.6597737919983047, 1.7079227499998524, 1.755733957998018, 1.8038768749975134, 1.8519719169999007, 1.9001827920001233, 1.9485196249988803, 1.9965889169980073, 2.045430957998178, 2.0946674999977404, 2.1433426669973414, 2.191283457999816, 2.2392929579982592, 2.287339582999266, 2.3353451249968202, 2.3832522079974297, 2.4320269169984385, 2.480466124998202, 2.5294087919974118, 2.5782558329992753, 2.626982832996873, 2.6752487079975253, 2.723652957996819, 2.7716490829989198, 2.8196895829969435, 2.868119332997594, 2.916003708000062, 2.964020082999923, 3.013200624998717, 3.062436832999083, 3.1115382079988194, 3.1604720420000376, 3.20900383299886, 3.257215374997031, 3.3051702079974348, 3.353231291999691, 3.401031041998067, 3.4490263749976293, 3.497060624998994, 3.546181624999008, 3.595179249998182, 3.6444083749993297, 3.692863291998947, 3.741609458000312, 3.789598457999091, 3.8383095829995, 3.886464041999716, 3.9347257499975967, 3.9831862499995623, 4.0326231669969275, 4.083839916998841, 4.134953875000065, 4.1862962919985875, 4.23746087499967, 4.289074374999473, 4.340314207998745, 4.390213791997667, 4.43941624999934, 4.487857916999928, 4.536199874997692, 4.584385582998948, 4.63231999999698, 4.680150541997136, 4.728818207997392, 4.777925624999625, 4.82647708299919, 4.874702624998463, 4.922835666999163, 4.970953541997005, 5.019616457997472, 5.067605707998155, 5.1150005829986185, 5.1630709579985705, 5.212273707998975, 5.2615415419968485, 5.309686374999728, 5.357582291999279, 5.4058509999995294, 5.454033291996893, 5.502183458000218, 5.550157999998191, 5.598148916997161, 5.646912457999861, 5.695942749996902, 5.744813582998177, 5.793716832999053, 5.84252608299721, 5.891433791999589, 5.939835832999961, 5.9882125419972, 6.0357084999996005, 6.083760416997393, 6.131861291996756, 6.180071749997296, 6.228840207997564, 6.277970625000307, 6.326403166996897, 6.375032666997868, 6.423146999997698, 6.4711837919967365, 6.518452416999935, 6.566576916997292, 6.614951499999734, 6.663171291998879, 6.712013124997611, 6.76114595800027, 6.809796416997415, 6.858259874999931, 6.906411874999321, 6.954723332997673, 7.003050583000004, 7.05140370799927, 7.099578416997247, 7.1480609999998705, 7.197042916999635, 7.246321667000302, 7.295620332999533, 7.3450667500001146, 7.39411754199682, 7.442418624999846, 7.490549082998768, 7.538873207999131, 7.587359207998816, 7.635518582999794, 7.6836159999984375, 7.731724499997654, 7.779765499999485, 7.82887233299698, 7.878114082999673, 7.926825249996909, 7.9764746250002645, 8.024261667000246, 8.072718332998193, 8.120965666999837, 8.169440457997553, 8.218369082998834, 8.266530082997633, 8.314574249998259, 8.363601499997458, 8.412507707998884, 8.461523707999731, 8.510881082998822, 8.559440791999805, 8.608257541996863, 8.656655957998737, 8.704552874998626, 8.752626792000228, 8.800575707999087, 8.848690874998283, 8.89675158299724, 8.945545374997891, 8.99479049999718, 9.043960125000012, 9.093568000000232, 9.142490541998995, 9.19066145800025, 9.239294416998746, 9.288144832997205, 9.336977707996994, 9.38565395799742, 9.43431383299685, 9.482571832999383, 9.530700125000294, 9.579629207997641, 9.628594999998313, 9.678176916997472, 9.727577582998492, 9.7769519579997, 9.826324874997226, 9.875166916997841, 9.924041832997318, 9.972256082997774, 10.02033316699817, 10.06822574999751, 10.117306666998047, 10.165944624997792]",159.72455891699792,,,,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0.011791708999226103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014444444444444444, -0.10333333333333333, -0.18222222222222223, -0.19444444444444445, -0.19444444444444445, -0.19444444444444445, -0.19444444444444445, -0.19666666666666666, -0.25, -0.35777777777777775, -0.3988888888888889, -0.4088888888888889, -0.41555555555555557, -0.4222222222222222, -0.42444444444444446, -0.42444444444444446, -0.42333333333333334, -0.4222222222222222, -0.4211111111111111, -0.42, -0.4177777777777778, -0.41333333333333333, -0.4088888888888889, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4077777777777778, -0.4077777777777778, -0.4077777777777778, -0.4077777777777778, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889, -0.4088888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016666666666666666, 0.12555555555555556, 0.23222222222222222, 0.2477777777777778, 0.25, 0.25, 0.25, 0.25, 0.27666666666666667, 0.33666666666666667, 0.3566666666666667, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.35888888888888887, 0.36, 0.36]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001845420010795351, 0.04996704199947999, 0.09869925000020885, 0.14793333300258382, 0.19712300000173855, 0.24598579200028325, 0.2945067079999717, 0.342440667001938, 0.3904131250019418, 0.43865508300223155, 0.4871386250015348, 0.535497042001225, 0.5843017080005666, 0.632702833001531, 0.6817129580012988, 0.730943082999147, 0.7802343330004078, 0.829172292000294, 0.8775363330023538, 0.9253808749999735, 0.973828666999907, 1.02260141700026, 1.0715405420014577, 1.1206530420022318, 1.169207708000613, 1.2181677920016227, 1.2667390419992444, 1.3148570000012114, 1.3624512080023123, 1.4111634580003738, 1.4597521249997953, 1.5083074169997417, 1.5567095420010446, 1.605152416999772, 1.6537836669995158, 1.7028107920014008, 1.751917500001582, 1.800468749999709, 1.8483627080022416, 1.8970847919990774, 1.946101625002484, 1.9944007500016596, 2.0425316670007305, 2.0906601250026142, 2.13913470800253, 2.187942042000941, 2.235942667000927, 2.284223792001285, 2.33220191700093, 2.3820828330026416, 2.4308820420010306, 2.4799432500003604, 2.5282575830024143, 2.57645075000255, 2.624695333001, 2.6725394999994023, 2.720424250001088, 2.770519166999293, 2.821624125001108, 2.8728239580013906, 2.924852625001222, 2.9760284170006344]",169.82421899999827,,,,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.88458345799881,,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2410580830001,,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.94930566699986,811722,001,2023-10-26_16h45.30.375,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005463329980557319,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006666666666666667, -0.0811111111111111, -0.19, -0.2311111111111111, -0.24, -0.24, -0.24, -0.24, -0.24, -0.2588888888888889, -0.3333333333333333, -0.3933333333333333, -0.41333333333333333, -0.4177777777777778, -0.41888888888888887, -0.42, -0.4222222222222222, -0.42333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022222222222222222, 0.05444444444444444, 0.14666666666666667, 0.18777777777777777, 0.19555555555555557, 0.19555555555555557, 0.19555555555555557, 0.19555555555555557, 0.19555555555555557, 0.20777777777777778, 0.2877777777777778, 0.36333333333333334, 0.3888888888888889, 0.39666666666666667, 0.3988888888888889, 0.4011111111111111, 0.4088888888888889, 0.41]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00019916699966415763, 0.04940191700006835, 0.09795258400117746, 0.14669520900133648, 0.19477816700236872, 0.24359904200173332, 0.29179333399952156, 0.33993029200064484, 0.38818641699981526, 0.4364451250003185, 0.48474562499905005, 0.5340895840017765, 0.5832219590010936, 0.6325299170021026, 0.6806699170010688, 0.7294347919996653, 0.7775957920021028, 0.8259641250006098, 0.8745424170010665, 0.9235672920003708, 0.9721447090014408, 1.0212121670010674, 1.0698490840004524, 1.1185362500000338, 1.167699084002379, 1.2169040420012607, 1.2661301250009274, 1.3150950000017474, 1.3644567920018744, 1.4135417920006148, 1.4624052500003017, 1.5115212090022396, 1.5606515840008797, 1.6097065419999126, 1.6588155839999672, 1.7076790419996541, 1.7568160000009811]",236.65486858299846,,,,,,,,,,,
