practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,711617,001,2024-01-24_15h38.50.322,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,711617,001,2024-01-24_15h38.50.322,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,13.58474879100686,,,,,,,,711617,001,2024-01-24_15h38.50.322,WythoffsHumanExp,2023.1.3,None,
