practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,842057,001,2024-01-24_15h32.11.290,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,842057,001,2024-01-24_15h32.11.290,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.38247183302883,,,,,,,,842057,001,2024-01-24_15h32.11.290,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.0005959169939160347,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022222222222222223, 0.19777777777777777, 0.3888888888888889, 0.4488888888888889, 0.44666666666666666, 0.44666666666666666, 0.44666666666666666, 0.44666666666666666, 0.43333333333333335, 0.4022222222222222, 0.3788888888888889, 0.3711111111111111, 0.3688888888888889, 0.3655555555555556, 0.36444444444444446, 0.36333333333333334, 0.36333333333333334, 0.36333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112, 0.06222222222222222, 0.09333333333333334, 0.1322222222222222, 0.13777777777777778, 0.13777777777777778, 0.13777777777777778, 0.13777777777777778, 0.13777777777777778, 0.13333333333333333, 0.12333333333333334, 0.12, 0.11777777777777777, 0.11555555555555555, 0.11444444444444445, 0.11444444444444445, 0.11444444444444445, 0.11444444444444445]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017374998424202204, 0.04998199996771291, 0.0996213749749586, 0.14935949997743592, 0.19977629196364433, 0.24894033395685256, 0.29851954197511077, 0.3477806249866262, 0.3968556249747053, 0.44722299999557436, 0.4971679999725893, 0.5472469999804161, 0.5973204170004465, 0.6477473339764401, 0.6980823339545168, 0.7473884999635629, 0.7967951250029728, 0.8466584169655107, 0.8970551670063287, 0.9472806249978021, 0.9972790839965455, 1.0473057919880375, 1.0976913339691237, 1.1482687089592218, 1.1983977089985274, 1.2481301669613458, 1.2994787499774247, 1.3504345839610323]",,,,,,,
