trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,text.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.459476499992888,8.459476499992888,10.231566792004742,11.233589291980024,12.758441749989288,456981,001,2023-09-22_12h47.02.192,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,13.757712999999058,13.757712999999058,14.812026250001509,15.811157499992987,17.31843745900551,456981,001,2023-09-22_12h47.02.192,WythoffsHumanExp,2023.1.3,None,
