practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,487298,001,2023-10-27_15h24.48.570,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,487298,001,2023-10-27_15h24.48.570,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,12.12566470800084,,,,,,,,,,487298,001,2023-10-27_15h24.48.570,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.036058916004549246,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.03111111111111111, -0.10111111111111111, -0.17555555555555555, -0.2688888888888889, -0.3111111111111111, -0.32555555555555554, -0.33111111111111113, -0.3411111111111111, -0.3611111111111111, -0.38222222222222224, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666, -0.38666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022222222222222222, 0.0077777777777777776, 0.057777777777777775, 0.16666666666666666, 0.2388888888888889, 0.29777777777777775, 0.3233333333333333, 0.33111111111111113, 0.3322222222222222, 0.3333333333333333, 0.33666666666666667, 0.3411111111111111, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222, 0.3422222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018995800201082602, 0.04995354100537952, 0.09925091599870939, 0.14836454100441188, 0.19698137500381563, 0.24575895800080616, 0.29447083300328813, 0.34319966600014595, 0.39277299999957904, 0.44205083300039405, 0.4921144580002874, 0.5414699160028249, 0.5912761660001706, 0.6414673330000369, 0.6914554160030093, 0.7412552079986199, 0.7913153330009663, 0.8413173330045538, 0.8912877500042669, 0.9415707910011406, 0.9918865830040886, 1.042093541000213, 1.092297833005432, 1.1419001250033034, 1.1911393750051502, 1.2404485830047633, 1.289684583003691, 1.3387660410007811, 1.3878846250008792, 1.4370174159994349, 1.4861747500035563, 1.5347161250028876, 1.583816875005141, 1.632376291003311, 1.681048083002679, 1.730266999999003]",45.60946445800073,46.68854770799953,,,,,,,
