games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,990526,001,2023-10-16_11h01.46.515,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,990526,001,2023-10-16_11h01.46.515,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,42.81436329099233,,,,,,,,990526,001,2023-10-16_11h01.46.515,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,"[-0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.25555555555555554, -0.2511111111111111, -0.25, -0.25, -0.25, -0.25, -0.25, -0.27555555555555555, -0.34444444444444444, -0.4066666666666667, -0.44666666666666666, -0.45666666666666667, -0.4577777777777778, -0.45444444444444443, -0.45, -0.43, -0.41444444444444445, -0.40444444444444444, -0.39, -0.3711111111111111, -0.3477777777777778, -0.3277777777777778, -0.31444444444444447, -0.30777777777777776, -0.3055555555555556, -0.30444444444444446, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.29777777777777775, -0.2911111111111111, -0.2788888888888889, -0.25666666666666665, -0.2311111111111111, -0.1988888888888889, -0.17555555555555555, -0.1622222222222222, -0.15444444444444444, -0.1511111111111111, -0.14666666666666667, -0.1411111111111111, -0.1322222222222222, -0.12222222222222222, -0.11666666666666667, -0.11333333333333333, -0.1111111111111111, -0.1111111111111111, -0.12111111111111111, -0.1922222222222222, -0.25222222222222224, -0.3022222222222222, -0.3511111111111111, -0.3811111111111111, -0.4022222222222222, -0.41888888888888887, -0.4255555555555556, -0.4255555555555556, -0.4255555555555556, -0.4255555555555556, -0.4255555555555556, -0.4255555555555556, -0.42333333333333334, -0.41555555555555557, -0.39666666666666667, -0.37222222222222223, -0.3566666666666667, -0.3511111111111111, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3488888888888889, -0.3411111111111111, -0.2922222222222222, -0.24222222222222223, -0.2222222222222222, -0.21666666666666667, -0.21555555555555556, -0.21555555555555556, -0.21555555555555556]","[0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.30777777777777776, 0.3, 0.29555555555555557, 0.29444444444444445, 0.29444444444444445, 0.29444444444444445, 0.29444444444444445, 0.30666666666666664, 0.34, 0.37333333333333335, 0.3988888888888889, 0.4111111111111111, 0.41444444444444445, 0.41444444444444445, 0.4122222222222222, 0.4033333333333333, 0.39222222222222225, 0.3788888888888889, 0.3611111111111111, 0.3511111111111111, 0.3466666666666667, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556, 0.34444444444444444, 0.3411111111111111, 0.33666666666666667, 0.3277777777777778, 0.3188888888888889, 0.30777777777777776, 0.29888888888888887, 0.2922222222222222, 0.2833333333333333, 0.27111111111111114, 0.2611111111111111, 0.25222222222222224, 0.24444444444444444, 0.23555555555555555, 0.23, 0.22666666666666666, 0.22333333333333333, 0.22111111111111112, 0.22111111111111112, 0.22444444444444445, 0.25333333333333335, 0.29, 0.33, 0.3688888888888889, 0.39111111111111113, 0.4033333333333333, 0.4122222222222222, 0.41555555555555557, 0.41555555555555557, 0.41555555555555557, 0.41555555555555557, 0.41555555555555557, 0.4122222222222222, 0.36777777777777776, 0.32555555555555554, 0.29888888888888887, 0.2866666666666667, 0.2811111111111111, 0.28, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2688888888888889, 0.2088888888888889, 0.14333333333333334, 0.1111111111111111, 0.1, 0.09888888888888889, 0.09888888888888889, 0.09888888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00019341701408848166, 0.05016283300938085, 0.09912300002179109, 0.14809737500036135, 0.19858295802259818, 0.2480856250040233, 0.29684654201264493, 0.34557725000195205, 0.3943479169975035, 0.4450050420127809, 0.4949610000185203, 0.5452097920060623, 0.5952688750112429, 0.6453958750062156, 0.6955489170213696, 0.7448228330176789, 0.7944382920104545, 0.8442790830158629, 0.8943960000178777, 0.9448838750249706, 0.9956227080256213, 1.046006667020265, 1.0958896670199465, 1.147175625024829, 1.2040495420224033, 1.2613786250003614, 1.3125982500205282, 1.3628224170242902, 1.4130612080043647, 1.463065000018105, 1.5130382500065025, 1.563024792005308, 1.612626292015193, 1.6621545829984825, 1.712174958025571, 1.7623944580263924, 1.812492208002368, 1.8626495000207797, 1.9126842500118073, 1.9627545830153394, 2.0115039170195814, 2.0612650830007624, 2.1108795420150273, 2.160739167011343, 2.2104345000116155, 2.2598339579999447, 2.3092569170112256, 2.358622583007673, 2.40752083301777, 2.4563909170101397, 2.505623542005196, 2.554315667017363, 2.6037830830027815, 2.6530448750127107, 2.7019216250046156, 2.7512912500242237, 2.800957458006451, 2.8505841250007506, 2.8997680000029504, 2.949427542014746, 2.9989458750060294, 3.0483485420118086, 3.097944250010187, 3.147575417009648, 3.196920250018593, 3.246376125025563, 3.2956739580258727, 3.3456960000039544, 3.3956147500139195, 3.445043000014266, 3.4954315420181956, 3.545328333013458, 3.595756667025853, 3.6460325829975773, 3.6963312920124736, 3.746513208025135, 3.795855042000767, 3.8462281670072116, 3.8959046250092797, 3.945563208020758, 3.9946809580142144, 4.043983458017465, 4.094030042004306, 4.144326042005559, 4.194531542016193, 4.245331125013763, 4.295567082997877, 4.345888375013601, 4.3957716670120135, 4.445818833017256, 4.495654250000371, 4.546011167025426, 4.595284667011583, 4.644901207997464, 4.694273792003514, 4.74375604200759, 4.793318417010596, 4.842904125020141, 4.893394458020339, 4.942558292008471, 4.991478958021617, 5.040439792006509, 5.089563792018453, 5.138385792000918, 5.18729041700135, 5.236180333013181, 5.284391417022562, 5.333595708012581, 5.382392375002382, 5.431447583017871, 5.481055333017139, 5.530217083025491, 5.580228750011884, 5.629690125002526, 5.679312042018864, 5.729288083006395, 5.779095708014211, 5.829028167005163, 5.879329167015385, 5.928926667023916, 5.978999792016111, 6.030250625015469]",0.045955417008372024,,,,,,,
