practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,543041,001,2024-01-09_12h37.05.900,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,543041,001,2024-01-09_12h37.05.900,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.311158208991401,,,,,,,,543041,001,2024-01-09_12h37.05.900,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.0006097500008763745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0077777777777777776, -0.013333333333333334, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.016666666666666666, -0.10555555555555556, -0.25555555555555554, -0.31, -0.31222222222222223, -0.31222222222222223, -0.31222222222222223, -0.31222222222222223, -0.33666666666666667, -0.37555555555555553, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012222222222222223, 0.10555555555555556, 0.1922222222222222, 0.21, 0.21, 0.21, 0.21, 0.21, 0.22555555555555556, 0.26666666666666666, 0.28444444444444444, 0.28555555555555556, 0.28555555555555556, 0.28555555555555556, 0.28555555555555556, 0.28555555555555556, 0.29, 0.2911111111111111, 0.2922222222222222, 0.2922222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017137499526143074, 0.05026295800053049, 0.09851237499970011, 0.1465639999951236, 0.19494870799826458, 0.24294599999848288, 0.2907397919916548, 0.33843745799094904, 0.38703954199445434, 0.43551979199401103, 0.4847874580009375, 0.5340763330023037, 0.5824413749942323, 0.6301729999977397, 0.6780325830040965, 0.7262592500046594, 0.7752077079931041, 0.823940041998867, 0.8728416249941802, 0.9216487499943469, 0.9700943329953589, 1.0186647079972317, 1.06743979199382, 1.1159238330001244, 1.1654171669943025, 1.2144620000035502, 1.2632636670023203, 1.3123096249910304, 1.3614565000025323]",,,,,,,
