practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,double_click_4.thisRepN,double_click_4.thisTrialN,double_click_4.thisN,double_click_4.thisIndex,new_games.thisRepN,new_games.thisTrialN,new_games.thisN,new_games.thisIndex,turns_4.thisRepN,turns_4.thisTrialN,turns_4.thisN,turns_4.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,imagine_text.started,section_2_text.started,section_3_text.started,section_4_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,000,2024-01-09_14h41.50.648,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,000,2024-01-09_14h41.50.648,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.84005066700047,,,,,,,,,,,,,,800,000,2024-01-09_14h41.50.648,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042299624998122454,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.09777777777777778, -0.2633333333333333, -0.36, -0.4, -0.41333333333333333, -0.42, -0.4211111111111111, -0.4211111111111111, -0.4211111111111111, -0.42, -0.4177777777777778, -0.41555555555555557, -0.41555555555555557]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08555555555555555, 0.2477777777777778, 0.32666666666666666, 0.3688888888888889, 0.38333333333333336, 0.38555555555555554, 0.3844444444444444, 0.38333333333333336, 0.3811111111111111, 0.38, 0.37555555555555553, 0.3711111111111111, 0.37]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017354200826957822, 0.04856854199897498, 0.09634970901242923, 0.14393137500155717, 0.19186383399937768, 0.23969241700251587, 0.28768833400681615, 0.3355666670104256, 0.3834293340041768, 0.43243370900745504, 0.4809885840077186, 0.5295231670024805, 0.5782437500020023, 0.6263684170116903, 0.675086209012079, 0.7231125000107568, 0.7715584170073271, 0.8202742920111632, 0.8685857920063427, 0.9167826250049984, 0.9653642500052229, 1.0142064170067897, 1.0632227500027511]",180.7540652500029,171.54710058400815,,,,,800,000,2024-01-09_14h41.50.648,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005908749881200492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014444444444444444, -0.11555555555555555, -0.23222222222222222, -0.25666666666666665, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.2577777777777778, -0.26555555555555554, -0.32, -0.39555555555555555, -0.4222222222222222, -0.4255555555555556, -0.4255555555555556, -0.4255555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024444444444444446, 0.14222222222222222, 0.25, 0.2733333333333333, 0.27444444444444444, 0.27444444444444444, 0.27444444444444444, 0.27444444444444444, 0.2811111111111111, 0.3233333333333333, 0.38333333333333336, 0.4, 0.40444444444444444, 0.40555555555555556, 0.40555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017354100418742746, 0.048994666009093635, 0.09649687500495929, 0.14401037500647362, 0.19171700000879355, 0.23931620799703524, 0.2873910830094246, 0.33571650000521913, 0.3837167500023497, 0.43157575000077486, 0.47917537500325125, 0.5270157909981208, 0.5752652910014149, 0.6237083750020247, 0.6720943749969592, 0.7209350409975741, 0.7692803749960149, 0.8169284159957897, 0.8643057500012219, 0.9124383750022389, 0.9607386660063639, 1.0096581660036463, 1.0580931660078932, 1.1072382080019452, 1.1563187080028001, 1.2054984160058666, 1.254359958009445, 1.3029106659960235]",195.13774520900915,,,,,,800,000,2024-01-09_14h41.50.648,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,000,2024-01-09_14h41.50.648,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.21530887500558,,,,800,000,2024-01-09_14h41.50.648,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005834999901708215,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05555555555555555, -0.13333333333333333, -0.16777777777777778, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.20222222222222222, -0.27555555555555555, -0.31222222222222223, -0.31777777777777777, -0.31777777777777777, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31555555555555553, -0.31444444444444447, -0.31444444444444447, -0.31333333333333335, -0.31333333333333335, -0.31333333333333335, -0.31333333333333335, -0.31333333333333335, -0.31333333333333335, -0.31444444444444447, -0.33, -0.34555555555555556, -0.35, -0.35, -0.3511111111111111, -0.3511111111111111, -0.3511111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023333333333333334, 0.07666666666666666, 0.11777777777777777, 0.12555555555555556, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.12666666666666668, 0.14222222222222222, 0.18333333333333332, 0.20444444444444446, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.20777777777777778, 0.2111111111111111, 0.23333333333333334, 0.2811111111111111, 0.3022222222222222, 0.30444444444444446, 0.30333333333333334, 0.30333333333333334, 0.30333333333333334, 0.30333333333333334, 0.30333333333333334, 0.30444444444444446, 0.3244444444444444, 0.3411111111111111, 0.3466666666666667, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778, 0.3477777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018091699166689068, 0.04894895799225196, 0.09660133298893925, 0.14439529199444223, 0.19191704200056847, 0.2393487079971237, 0.2869428749982035, 0.33467825000116136, 0.3822026249981718, 0.4297169999917969, 0.4775863329996355, 0.5255618329974823, 0.5733157499926165, 0.6209212499961723, 0.6686673329968471, 0.716158416995313, 0.7636190420016646, 0.8112114579998888, 0.8590504999883706, 0.9064689579972764, 0.953720291989157, 1.0012111669930164, 1.0491992919996846, 1.0971908329956932, 1.1449642499937909, 1.1923843749973457, 1.2400551669998094, 1.2871704579883954, 1.334821208001813, 1.3824827079952229, 1.43035912499181, 1.4782208329997957, 1.5262426669942215, 1.5740212079981575, 1.6217764169996371, 1.6693589579954278, 1.7168374579923693, 1.765020791994175, 1.8134457080013817, 1.8619232919882052, 1.9104649999935646, 1.9589207919925684, 2.007261374994414, 2.0554456249956274, 2.102843667002162, 2.150372999996762, 2.1978341249923687, 2.2454220419895137, 2.293069874998764, 2.34050666699477, 2.3879628750000848, 2.435483041990665, 2.483556499995757, 2.532031916998676, 2.5806007079954725, 2.6290564999944763, 2.6773437919910066, 2.7255829999921843, 2.7731844169902615, 2.820566082998994, 2.868314499995904, 2.91610370799026, 2.9640814579906873, 3.011396457994124, 3.0589167079888284, 3.106605666995165, 3.154024582996499, 3.201819791996968, 3.2496621669997694, 3.2971204169880366, 3.3452042079879902, 3.393187082998338, 3.4408146669884445, 3.4884915000002366, 3.53639412499615, 3.5839175829896703, 3.631690249996609, 3.679150333002326, 3.7270004579913802, 3.774768707997282, 3.822954999996, 3.870820874988567, 3.9188631669967435, 3.9665450419997796, 4.0140937919932185, 4.061747957995976, 4.109519207995618, 4.157256541991956, 4.204981417002273, 4.252671249996638, 4.30031408299692, 4.347668332993635, 4.395351749990368, 4.4433052919921465, 4.491165291998186, 4.539138541993452, 4.587081207995652, 4.634768916992471, 4.682809499994619, 4.730228125001304, 4.778346666993457, 4.825954667001497, 4.873781874994165, 4.921604124989244, 4.969817124991096, 5.0180295829923125, 5.065954082994722, 5.11375620799663, 5.162136124999961, 5.209721999999601, 5.257761041997583, 5.305408791988157, 5.352884166990407, 5.400255667002057, 5.448408416996244, 5.496327041997574, 5.544393042000593, 5.591952874994604, 5.6394522079936, 5.687051374989096, 5.7342659579881, 5.781903666997096, 5.829147041993565, 5.87681991700083, 5.924177458000486, 5.9717419169901405, 6.019415791990468, 6.066588249988854, 6.113978624998708, 6.161328624992166, 6.208610000001499, 6.256139082994196, 6.3034131250024075, 6.350766749994364, 6.398129499997594, 6.445538542000577, 6.493341541994596, 6.541367375000846, 6.588781957994797, 6.6363466670009075, 6.683541499995044, 6.731137750000926, 6.7785748329915805, 6.825935374989058, 6.87333524999849, 6.920712082996033, 6.968095916992752, 7.015576916994178, 7.063176582989399, 7.11087104199396, 7.15861945800134, 7.206252957999823, 7.25345441699028, 7.300908916993649, 7.3485098329983884, 7.395786332999705, 7.443276332996902, 7.491033416998107, 7.538725791993784, 7.5864640419895295, 7.633892207988538, 7.681480166997062, 7.728906167001696, 7.7766025829914724, 7.824210833001416, 7.871146416990086, 7.9184454169881064, 7.96596824999142, 8.013190832993132, 8.060984374998952, 8.108754707995104, 8.156229166997946, 8.203719957993599, 8.251404291993822, 8.299312207993353, 8.34730020799907, 8.395054832988535, 8.443194291990949, 8.491238082991913, 8.539832208000007, 8.587709250001353, 8.635677624988602, 8.683589666994521, 8.731139916999382, 8.778814916993724, 8.826571083001909, 8.874295166999218, 8.921707874993444, 8.969535874988651, 9.017812457997934, 9.066181374990265, 9.11492087499937, 9.163139457989018, 9.21130345799611, 9.259659292001743, 9.307246750002378, 9.355128416995285, 9.403005707994453, 9.450445541995578, 9.498915874995873, 9.546841249990393, 9.595234624997829, 9.643946416996187, 9.69266775000142, 9.741026624993538, 9.789637374997255, 9.83784687500156, 9.885902666996117]",311.8526822499989,,,198.8642936670076,254.61588162500993,316.05003404201125,,,,,,,
