games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,349187,001,2023-10-02_14h50.58.073,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,349187,001,2023-10-02_14h50.58.073,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.18347062500834,,349187,001,2023-10-02_14h50.58.073,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,349187,001,2023-10-02_14h50.58.073,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,349187,001,2023-10-02_14h50.58.073,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,22.47630391700659,,,,,,,
