practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,314510,001,2024-01-23_16h57.05.702,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,314510,001,2024-01-23_16h57.05.702,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,43.82724312500795,,,,,,,,,314510,001,2024-01-23_16h57.05.702,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.0005952919600531459,[],[],[],[],[],[],56.150741583958734,,,,,,,
