games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,851978,001,2023-10-02_16h33.04.127,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,851978,001,2023-10-02_16h33.04.127,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.915847917000065,,851978,001,2023-10-02_16h33.04.127,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,851978,001,2023-10-02_16h33.04.127,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,851978,001,2023-10-02_16h33.04.127,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,25.092306958991685,851978,001,2023-10-02_16h33.04.127,WythoffsHumanExp,2023.1.3,None,
