practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312572,001,2024-01-30_13h29.32.560,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312572,001,2024-01-30_13h29.32.560,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,11.264648749958724,,,,,,,,,,312572,001,2024-01-30_13h29.32.560,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,0.011297499993816018,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.13, -0.18555555555555556, -0.19444444444444445, -0.19444444444444445, -0.19444444444444445, -0.19555555555555557, -0.21444444444444444, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22555555555555556, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22666666666666666, -0.22777777777777777, -0.2288888888888889, -0.2288888888888889, -0.23, -0.23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30666666666666664, 0.42333333333333334, 0.43555555555555553, 0.43555555555555553, 0.43555555555555553, 0.43555555555555553, 0.4266666666666667, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.4211111111111111, 0.42, 0.41888888888888887, 0.41888888888888887, 0.4177777777777778, 0.4177777777777778, 0.4177777777777778, 0.4177777777777778, 0.4177777777777778, 0.4166666666666667, 0.4166666666666667, 0.41555555555555557, 0.41444444444444445, 0.41444444444444445, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017983396537601948, 0.0680791669874452, 0.1353145000175573, 0.202495249977801, 0.2695276669692248, 0.3368559589725919, 0.40404766699066386, 0.47106816701125354, 0.5383655420155264, 0.6056519169942476, 0.6729202920105308, 0.7396096250158735, 0.8066343750106171, 0.8738317500101402, 0.9408629590179771, 1.0076413339702412, 1.0747928339987993, 1.1425853340188041, 1.2100746249780059, 1.2771643339656293, 1.3441452499828301, 1.4116990839829668, 1.4786210840102285, 1.5458772499696352, 1.613608292012941, 1.681917792011518, 1.7490817090147175, 1.815713458985556, 1.8830008339718916, 1.9502551250043325, 2.0173554589855485, 2.0842520839651115, 2.151764791982714, 2.2193399170064367, 2.2870478340191767, 2.3550685420050286, 2.4233453340129927, 2.4913008339935914, 2.559044499997981, 2.6264315000153147, 2.6933075839770027, 2.760723292012699, 2.8285088340053335, 2.8964801669935696, 2.965547291969415, 3.0337241669767536, 3.1013918750104494, 3.168752958998084, 3.236358708993066, 3.3032405839767307, 3.3704326669685543, 3.4373669589986093, 3.504304417001549, 3.5716256250161678, 3.639298958994914, 3.7066247499897145, 3.773479249968659, 3.840563208970707, 3.907713958993554, 3.9751240839832462, 4.042724791972432, 4.110076375014614, 4.177904333977494, 4.245826791971922, 4.313690292008687, 4.3822057920042425, 4.449899791972712, 4.517528416996356, 4.585602458973881, 4.653328792017419, 4.720918749982957, 4.788676708994899, 4.856464458978735, 4.923924291972071, 4.991621374967508, 5.05950670898892, 5.1271001669811085, 5.195567584014498, 5.264161916973535, 5.332562916970346, 5.400003792019561, 5.467347333964426, 5.534996958973352, 5.617421709001064, 5.688262416981161]",60.690329291974194,46.83019049995346,312572,001,2024-01-30_13h29.32.560,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,0.0005960830021649599,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03666666666666667, -0.22555555555555556, -0.34444444444444444, -0.37, -0.38, -0.38222222222222224, -0.39, -0.4022222222222222, -0.4066666666666667, -0.4066666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.33555555555555555, 0.4677777777777778, 0.4855555555555556, 0.49, 0.4855555555555556, 0.45444444444444443, 0.4077777777777778, 0.3933333333333333, 0.39222222222222225]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00021487503545358777, 0.06889779202174395, 0.13616033300058916, 0.2032706669997424, 0.27113499998813495, 0.3398668330046348, 0.4083042920101434, 0.47629895800491795, 0.5443467919831164, 0.6127347919973545, 0.6809696670388803, 0.749534125032369, 0.818503333022818, 0.8865654580295086, 0.954604875005316, 1.0231205000309274]",76.2414302919642,,312572,001,2024-01-30_13h29.32.560,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,2,0,2,0,,,,,,0.0005634999834001064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005555555555555556, -0.1288888888888889, -0.3233333333333333, -0.38333333333333336, -0.39222222222222225, -0.39555555555555555, -0.3988888888888889, -0.40444444444444444, -0.40555555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022222222222222222, 0.10777777777777778, 0.2922222222222222, 0.35, 0.3566666666666667, 0.3622222222222222, 0.37666666666666665, 0.39555555555555555, 0.3977777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017854198813438416, 0.06862495897803456, 0.13627720897784457, 0.20370695897145197, 0.27096287498716265, 0.338473999989219, 0.4057682089623995, 0.47282329195877537, 0.5400738749885932, 0.6073691669735126, 0.6754747089580633, 0.7433856669813395, 0.8108803340001032, 0.878569416992832, 0.9462670419597998, 1.0141207499545999, 1.082320291956421, 1.1497692089760676, 1.2174660000018775, 1.2846717499778606, 1.3754956669872627, 1.4437152500031516, 1.5121787500102073, 1.5808934589731507, 1.6498001249856316, 1.718378624995239, 1.7869201669818722, 1.8555190420011058, 1.9237093339907005, 1.9925309169921093, 2.0617713750107214, 2.1303557499777526]",87.03650795895373,,312572,001,2024-01-30_13h29.32.560,WythoffsHumanExp,2023.1.3,None,
