games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_1_text.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,status_text.started,recall_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,11.007780791987898,,,,,,,,,,,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"[-0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.17333333333333334, -0.21666666666666667, -0.27, -0.29, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.3277777777777778, -0.38, -0.40555555555555556, -0.4122222222222222, -0.41444444444444445, -0.41555555555555557, -0.4166666666666667, -0.4166666666666667, -0.4166666666666667, -0.4166666666666667, -0.4166666666666667]","[0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.3111111111111111, 0.2877777777777778, 0.28, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2788888888888889, 0.2633333333333333, 0.24555555555555555, 0.24, 0.2388888888888889, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00016887500532902777, 0.04954887501662597, 0.0990007920190692, 0.1480081670160871, 0.19727766700088978, 0.24752829200588167, 0.29657683402183466, 0.3459892920218408, 0.3960863340180367, 0.446448667004006, 0.4962682500190567, 0.5462950000073761, 0.5977614170114975, 0.6475814170262311, 0.6972658340237103, 0.7473905420047231, 0.7969933340209536, 0.8468757500231732, 0.8974975000019185, 0.9466975000104867, 0.9963908750214614, 1.046954875026131, 1.0975313750095665, 1.1476974170072936, 1.1975562920270022, 1.2472622920176946, 1.2970030000142287, 1.3470608340285253, 1.3969849170243833, 1.44807204202516, 1.4974192500230856]",0.0009378750110045075,23.13055566701223,,,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,"[-0.4033333333333333, -0.4033333333333333, -0.4033333333333333]","[0.41888888888888887, 0.41888888888888887, 0.41888888888888887]","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0.00018129099044017494, 0.05013733298983425, 0.1001838329830207]",0.021786541008623317,32.1758237920003,,,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.854598875012016,,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.61093312498997,,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.785917875007726,644532,001,2023-10-16_14h06.51.477,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.3411111111111111, -0.34, -0.3388888888888889, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3333333333333333, -0.31333333333333335, -0.30333333333333334, -0.3022222222222222, -0.31, -0.31666666666666665, -0.33666666666666667, -0.3655555555555556, -0.3788888888888889, -0.38, -0.3811111111111111, -0.38222222222222224, -0.3844444444444444, -0.3933333333333333, -0.40555555555555556, -0.4077777777777778]","[0.18333333333333332, 0.18444444444444444, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.1988888888888889, 0.25222222222222224, 0.2822222222222222, 0.2833333333333333, 0.2788888888888889, 0.2733333333333333, 0.25666666666666665, 0.21777777777777776, 0.19666666666666666, 0.19333333333333333, 0.19333333333333333, 0.1922222222222222, 0.19111111111111112, 0.18777777777777777, 0.18222222222222223, 0.1811111111111111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00046304098214022815, 0.0510261659801472, 0.10136258299462497, 0.1514866249926854, 0.20127474999753758, 0.25073783300467767, 0.30057974997907877, 0.3503106659918558, 0.40100104099838063, 0.45200504097738303, 0.5023543749994133, 0.5517776249907911, 0.601826500002062, 0.651726707990747, 0.7016199999779928, 0.7522129580029286, 0.8020589579828084, 0.8519537079846486, 0.9015417500049807, 0.9516738329839427, 1.0012249999854248, 1.0518590830033645, 1.1023454579990357, 1.151788666000357]",0.00475745799485594,75.40269116699346,,,,,,,,,,
