games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,section_1_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,recall_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,13.173764500010293,,,,,,,,,,,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,,,,,,,,,0.02502183400793001,"[-0.4011111111111111, -0.4011111111111111, -0.4011111111111111, -0.4011111111111111, -0.4011111111111111, -0.4011111111111111, -0.4011111111111111]","[0.3522222222222222, 0.3522222222222222, 0.3522222222222222, 0.3522222222222222, 0.3522222222222222, 0.3522222222222222, 0.3522222222222222]","[0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.0001788749941624701, 0.0483487079909537, 0.0965523749764543, 0.1448494579817634, 0.19331174998660572, 0.24218124998151325, 0.29098291698028333]",21.225912458990933,,,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,,,,,,,,,,,,,,0.03861720900749788,"[-0.22555555555555556, -0.22444444444444445, -0.22333333333333333, -0.23555555555555555, -0.25, -0.2611111111111111, -0.2611111111111111, -0.2611111111111111, -0.26222222222222225, -0.2911111111111111, -0.32666666666666666, -0.34555555555555556, -0.3477777777777778, -0.3477777777777778]","[0.26, 0.2644444444444444, 0.28444444444444444, 0.32, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33444444444444443, 0.33555555555555555, 0.3411111111111111, 0.34555555555555556, 0.34555555555555556, 0.34555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004317499988246709, 0.04920854201191105, 0.09800266701495275, 0.14706208399729803, 0.1957398749946151, 0.24470537499291822, 0.29285550001077354, 0.34149512500152923, 0.39061475000926293, 0.43945616701967083, 0.48793829200440086, 0.5372896670014597, 0.5863219170132652, 0.6349634590151254]",33.03732754199882,,,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,33.7513748749916,,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,34.88950779198785,,312215,001,2023-10-24_13h13.49.950,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,63.56567983399145,,,,,,,
