games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,529804,001,2023-10-16_10h58.17.394,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,529804,001,2023-10-16_10h58.17.394,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,10.516012625012081,,,,,,,,529804,001,2023-10-16_10h58.17.394,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.03919379200669937,"[-0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.09333333333333334, -0.10777777777777778, -0.16555555555555557, -0.2833333333333333, -0.3477777777777778, -0.36, -0.3611111111111111, -0.3611111111111111, -0.3611111111111111, -0.3611111111111111, -0.3611111111111111, -0.38, -0.3988888888888889, -0.4077777777777778, -0.4077777777777778, -0.4077777777777778, -0.4077777777777778, -0.39444444444444443, -0.3611111111111111, -0.30444444444444446, -0.2811111111111111, -0.2733333333333333, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.27111111111111114, -0.26666666666666666, -0.2577777777777778, -0.2411111111111111, -0.21555555555555556, -0.17555555555555555, -0.15333333333333332, -0.14, -0.13111111111111112, -0.1288888888888889, -0.12777777777777777, -0.12777777777777777, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12666666666666668, -0.12555555555555556, -0.11888888888888889, -0.09555555555555556, -0.05444444444444444, -0.008888888888888889, 0.02, 0.03888888888888889, 0.056666666666666664, 0.06222222222222222, 0.06333333333333334, 0.06333333333333334, 0.06333333333333334, 0.06333333333333334, 0.06333333333333334, 0.06333333333333334, 0.06333333333333334, 0.06333333333333334, 0.06333333333333334, 0.06222222222222222, 0.06222222222222222, 0.06222222222222222, 0.057777777777777775, 0.01888888888888889, -0.12555555555555556, -0.2866666666666667, -0.3611111111111111, -0.38333333333333336, -0.3877777777777778, -0.3933333333333333, -0.4011111111111111, -0.4088888888888889, -0.41444444444444445, -0.41555555555555557, -0.41555555555555557, -0.41444444444444445, -0.41333333333333333, -0.40555555555555556, -0.3844444444444444, -0.35555555555555557, -0.3377777777777778, -0.3322222222222222, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33111111111111113, -0.33666666666666667, -0.3388888888888889, -0.3388888888888889, -0.3388888888888889, -0.3388888888888889, -0.3377777777777778, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.33, -0.29777777777777775, -0.2633333333333333, -0.24333333333333335, -0.23333333333333334, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2311111111111111, -0.2288888888888889, -0.22333333333333333, -0.2088888888888889, -0.1922222222222222, -0.18, -0.17333333333333334, -0.1711111111111111, -0.17, -0.17, -0.17, -0.17, -0.17, -0.17, -0.17, -0.17, -0.14222222222222222, -0.05333333333333334, 0.011111111111111112, 0.04888888888888889, 0.04777777777777778, 0.01888888888888889, -0.0033333333333333335, -0.015555555555555555, -0.022222222222222223, -0.02666666666666667, -0.03, -0.03333333333333333, -0.04, -0.052222222222222225, -0.058888888888888886, -0.06111111111111111, -0.06111111111111111]","[0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.17333333333333334, 0.18555555555555556, 0.22444444444444445, 0.31, 0.35888888888888887, 0.3688888888888889, 0.3688888888888889, 0.3688888888888889, 0.3688888888888889, 0.3688888888888889, 0.3688888888888889, 0.38222222222222224, 0.3977777777777778, 0.40444444444444444, 0.40444444444444444, 0.40444444444444444, 0.39666666666666667, 0.36777777777777776, 0.3466666666666667, 0.3411111111111111, 0.3388888888888889, 0.33666666666666667, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.33555555555555555, 0.3288888888888889, 0.3188888888888889, 0.3111111111111111, 0.3022222222222222, 0.2922222222222222, 0.27555555555555555, 0.2633333333333333, 0.25333333333333335, 0.24666666666666667, 0.24444444444444444, 0.24444444444444444, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.24333333333333335, 0.23666666666666666, 0.22111111111111112, 0.19666666666666666, 0.18222222222222223, 0.17666666666666667, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17444444444444446, 0.17555555555555555, 0.19, 0.25222222222222224, 0.33444444444444443, 0.37666666666666665, 0.39555555555555555, 0.4011111111111111, 0.4033333333333333, 0.4066666666666667, 0.41, 0.41, 0.41, 0.4077777777777778, 0.4011111111111111, 0.36666666666666664, 0.3333333333333333, 0.31, 0.29333333333333333, 0.2866666666666667, 0.2833333333333333, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2822222222222222, 0.2788888888888889, 0.27666666666666667, 0.27666666666666667, 0.27666666666666667, 0.27666666666666667, 0.2777777777777778, 0.28, 0.2822222222222222, 0.2833333333333333, 0.2833333333333333, 0.2833333333333333, 0.2833333333333333, 0.2833333333333333, 0.2822222222222222, 0.27111111111111114, 0.2222222222222222, 0.17666666666666667, 0.15, 0.13777777777777778, 0.13444444444444445, 0.13333333333333333, 0.1322222222222222, 0.13111111111111112, 0.13, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.1288888888888889, 0.12777777777777777, 0.12666666666666668, 0.12555555555555556, 0.12444444444444444, 0.12, 0.11, 0.09666666666666666, 0.07666666666666666, 0.05333333333333334, 0.034444444444444444, 0.02, 0.0033333333333333335, -0.006666666666666667, -0.013333333333333334, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.013333333333333334, 0.008888888888888889, 0.07888888888888888, 0.13444444444444445, 0.17666666666666667, 0.19, 0.23666666666666666, 0.3022222222222222, 0.3277777777777778, 0.34555555555555556, 0.36777777777777776, 0.38333333333333336, 0.3888888888888889, 0.39, 0.3933333333333333, 0.39444444444444443, 0.39666666666666667, 0.39666666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00016958400374278426, 0.05006100001628511, 0.09954141700291075, 0.14824604202294722, 0.19711266699596308, 0.24603100001695566, 0.2947934170078952, 0.34376562500256114, 0.39239137500408106, 0.4415563340007793, 0.4906301250157412, 0.5394148339983076, 0.5902058340143412, 0.639846584002953, 0.6899270419962704, 0.7394781670009252, 0.790046500012977, 0.8398241249960847, 0.8890975000103936, 0.9385233340144623, 0.9881737499963492, 1.037818500015419, 1.0882813750067726, 1.138740833994234, 1.1900160000077449, 1.240400042006513, 1.2894893750199117, 1.3408432090072893, 1.3912803340062965, 1.4408047500182875, 1.4903825420187786, 1.540196250018198, 1.5897598339943215, 1.6402766249957494, 1.689803084009327, 1.7405210419965442, 1.789808458997868, 1.839268167008413, 1.8886325000203215, 1.9380966250027996, 1.9864896250073798, 2.035618624999188, 2.084903209004551, 2.133992709015729, 2.182624292006949, 2.23117770900717, 2.2797792089986615, 2.329021167010069, 2.37798233400099, 2.427391750010429, 2.476822500000708, 2.5263269169954583, 2.5760971670097206, 2.625581708998652, 2.675090667005861, 2.724953500000993, 2.7747604589967523, 2.824638624995714, 2.8736384590156376, 2.9239972089999355, 2.9733382500126027, 3.022463917004643, 3.072012624994386, 3.122570709005231, 3.1745923749986105, 3.2265371670073364, 3.278983166994294, 3.3314028750173748, 3.3830230419989675, 3.4347708749992307, 3.4859412500227336, 3.5375213340157643, 3.5874511250003707, 3.6373568340204656, 3.6873191250197124, 3.7369351670204196, 3.786982084013289, 3.8373232500161976, 3.886775959021179, 3.936462917015888, 3.9863609170133714, 4.035744709020946, 4.085291916999267, 4.1344857920194045, 4.184796667017508, 4.23396004200913, 4.283241917000851, 4.332623334019445, 4.382231958996272, 4.4318357089941856, 4.481507624994265, 4.531564750010148, 4.58135033401777, 4.630743209010689, 4.680730292020598, 4.73025845902157, 4.779716959019424, 4.829113250016235, 4.878480292012682, 4.92832662499859, 4.9770907500060275, 5.0266695840109605, 5.075866875005886, 5.12507537502097, 5.174327125016134, 5.224039000022458, 5.273312542005442, 5.324136875016848, 5.3735875840066, 5.423492709000129, 5.473470166994957, 5.522896792012034, 5.573424750007689, 5.623361208999995, 5.673185042018304, 5.7232883340038825, 5.772840917023132, 5.823179750004783, 5.873655500006862, 5.923179542005528, 5.97295908399974, 6.023057209007675, 6.073273417016026, 6.1227543340064585, 6.173209542001132, 6.223486792005133, 6.281228250009008, 6.331265959015582, 6.381491584004834, 6.430785167001886, 6.479984584002523, 6.52906641701702, 6.5777832090097945, 6.626986959017813, 6.67628154202248, 6.7257414170017, 6.774872750014765, 6.8237532089988235, 6.873034334013937, 6.923008375015343, 6.973107583995443, 7.023081624996848, 7.0730867920210585, 7.122384250018513, 7.172331000008853, 7.222531792009249, 7.273030625015963, 7.323413167003309, 7.373240125016309, 7.42308779200539, 7.472680917009711, 7.52252033399418, 7.57276224999805, 7.623062375001609, 7.673485834005987, 7.723102084011771, 7.77297008401365, 7.823483625019435, 7.8733390840061475, 7.9235719999996945, 7.973631417000433, 8.023134167015087, 8.072997667011805, 8.123110542015638, 8.172773667000001, 8.222872459009523, 8.27317108400166, 8.322436834016116, 8.371752459002892, 8.421551167004509, 8.470639917009976, 8.520083709008759, 8.569147333997535, 8.618494334019488, 8.668244917003904, 8.717387459008023, 8.766018459020415, 8.814930624997942, 8.863936292007565, 8.91304929202306, 8.962074959010351, 9.011223375011468, 9.060139625013107, 9.108951583999442, 9.157690542022465, 9.207015000021784, 9.256120375008322, 9.305929709022166, 9.355856667010812, 9.406477750017075, 9.456798583996715, 9.505738834006479, 9.555270667013247, 9.604845750000095, 9.65432370902272, 9.704082459007623, 9.75387604199932, 9.804083625000203, 9.8539303340076, 9.903890917019453, 9.953499124996597, 10.003345417004311, 10.053239917004248, 10.103920000023209, 10.154761834011879, 10.204733292019228, 10.255165084003238, 10.305489209014922, 10.356146500009345, 10.40653075001319, 10.456445792020531, 10.506926583999302, 10.556612792017404, 10.607019084010972, 10.656599167006789, 10.706557334022364, 10.756278834014665, 10.806247833999805, 10.85641420900356, 10.906535209011054, 10.956738709006459, 11.005731375014875, 11.054884667013539, 11.1042563340161, 11.154662042012205, 11.20494162500836, 11.255476375023136, 11.306504250009311, 11.356615750002675, 11.406681249995017, 11.456810042000143, 11.506766625010641, 11.556385125004454, 11.606348834000528, 11.656489334010985, 11.70677058401634, 11.756729334010743, 11.807112334005069, 11.857079250010429, 11.90656470900285, 11.956645875005051, 12.006999584002187, 12.057015375001356, 12.10699804199976]",,,,,,,
