practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,341613,001,2024-01-30_13h44.13.007,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,341613,001,2024-01-30_13h44.13.007,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.728221416007727,,,,,,,,,341613,001,2024-01-30_13h44.13.007,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.023360790975857526,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.03777777777777778, -0.12444444444444444, -0.21222222222222223, -0.2677777777777778, -0.28555555555555556, -0.2866666666666667, -0.2866666666666667, -0.2866666666666667, -0.2866666666666667, -0.3022222222222222, -0.3466666666666667, -0.38333333333333336, -0.3933333333333333, -0.39555555555555555, -0.3977777777777778, -0.3988888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.025555555555555557, 0.10222222222222223, 0.21444444444444444, 0.29444444444444445, 0.31777777777777777, 0.3188888888888889, 0.3188888888888889, 0.3188888888888889, 0.3188888888888889, 0.33444444444444443, 0.37222222222222223, 0.39666666666666667, 0.4033333333333333, 0.40444444444444444, 0.40555555555555556, 0.40555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017154100351035595, 0.05019849998643622, 0.1370799159631133, 0.18744545796653256, 0.23778424999909475, 0.28854533296544105, 0.3388142909971066, 0.3890376249910332, 0.4400305830058642, 0.4903093749890104, 0.5401755410130136, 0.5891465829918161, 0.6379677910008468, 0.6877367499982938, 0.7375682079582475, 0.7873818330117501, 0.8373916249838658, 0.8869607909582555, 0.9367331250105053, 0.9870581660070457, 1.037538249976933]",48.82491195795592,,,,,,,
