practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,307459,001,2024-01-30_13h14.52.370,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,307459,001,2024-01-30_13h14.52.370,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,12.469061749987304,,,,,,,,,,307459,001,2024-01-30_13h14.52.370,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,0.0006147919921204448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006666666666666667, -0.05333333333333334, -0.18888888888888888, -0.28, -0.3022222222222222, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.30333333333333334, -0.3211111111111111, -0.37333333333333335, -0.40444444444444444, -0.4177777777777778, -0.42, -0.42]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.044444444444444446, 0.19444444444444445, 0.31444444444444447, 0.3411111111111111, 0.3411111111111111, 0.3411111111111111, 0.3411111111111111, 0.3411111111111111, 0.3411111111111111, 0.3477777777777778, 0.38, 0.4, 0.4088888888888889, 0.4122222222222222, 0.4122222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017241697059944272, 0.049630958994384855, 0.09816466696793213, 0.14654120901832357, 0.19525583396898583, 0.2670100000104867, 0.3168759169639088, 0.3666246249922551, 0.41743074997793883, 0.46966587501810864, 0.5217951670056209, 0.5750615000142716, 0.6278487090021372, 0.6805278749670833, 0.7328235419699922, 0.7821012500207871, 0.8310000839992426, 0.8796430840156972, 0.9285889170132577, 0.9782764589763246, 1.0278209170210175, 1.0780330839916132, 1.1275818750145845, 1.1771827089833096, 1.2278219999861903, 1.2775627499795519]",108.75980979204178,110.0563247090322,,,,,,,
