trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,text.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.070724791003158,8.070724791003158,23.512722874991596,24.54740495799342,25.53688291599974,529862,001,2023-09-22_12h47.29.730,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,26.526942875003442,26.526942875003442,28.532748375000665,29.570803083013743,30.5596356659953,529862,001,2023-09-22_12h47.29.730,WythoffsHumanExp,2023.1.3,None,
