games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,10.914057667003362,,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,2,0,2,0,,,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,36.497855792003975,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,0,0,0,0,,,357698,001,2023-09-29_16h32.48.552,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,46.12164595800277,,,,,,,
