practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,367611,001,2024-01-23_16h58.32.466,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,367611,001,2024-01-23_16h58.32.466,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.247418334009126,,,,,,,,367611,001,2024-01-23_16h58.32.466,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.0006063329637981951,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012222222222222223, -0.03111111111111111, -0.04111111111111111, -0.044444444444444446, -0.04555555555555556, -0.04777777777777778, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04777777777777778, -0.04777777777777778, -0.04777777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0044444444444444444, 0.015555555555555555, 0.02, 0.017777777777777778, 0.011111111111111112, 0.008888888888888889, 0.008888888888888889, 0.01, 0.01, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.012222222222222223]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017987500177696347, 0.06607012503081933, 0.13526533299591392, 0.2010876249987632, 0.2668415419757366, 0.33313533302862197, 0.3984097079955973, 0.46410987502895296, 0.5297303330153227, 0.5956371669890359, 0.6616413749870844, 0.7274112920276821, 0.7932464579935186, 0.8598887919797562, 0.9265283329878002, 0.9931307079968974, 1.059951082977932, 1.1268432079814374, 1.1938124999869615, 1.260638999985531, 1.3274741250206716, 1.393587667029351, 1.46083258301951, 1.5275327499839477, 1.593761625001207, 1.659757792018354, 1.7253166669979692, 1.792196792026516, 1.8590195000288077]",,,,,,,
