practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,032311,001,2024-01-23_16h44.50.068,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,032311,001,2024-01-23_16h44.50.068,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,10.748096959025133,,,,,,,,032311,001,2024-01-23_16h44.50.068,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.0006133330170996487,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01888888888888889, 0.07222222222222222, 0.08444444444444445, 0.08555555555555555, 0.08666666666666667, 0.09, 0.10222222222222223, 0.1111111111111111, 0.11333333333333333, 0.11333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015555555555555555, -0.07333333333333333, -0.09111111111111111, -0.09222222222222222, -0.09333333333333334, -0.09777777777777778, -0.10888888888888888, -0.11444444444444445, -0.11555555555555555, -0.11555555555555555]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00020891701569780707, 0.06630595901515335, 0.1316195839899592, 0.19663129199761897, 0.262176833988633, 0.3272845839965157, 0.39272191701456904, 0.4578056670143269, 0.5253991250065155, 0.5925682500237599, 0.6593364590080455, 0.7260958339902572, 0.7930483340169303, 0.860302709043026, 0.9268952090060338, 0.9934857920161448, 1.0599044589907862, 1.1252287920215167, 1.1905638340394944, 1.2556885000085458, 1.321017500013113, 1.3861750420182943, 1.4513897920260206, 1.5169547090190463, 1.5830257500056177, 1.6502178750233725, 1.7152465000399388, 1.781201375008095, 1.8463265000027604, 1.9117012090282515, 1.9767908340436406, 2.042011959012598, 2.107132625009399, 2.1723402090137824, 2.2375443750061095, 2.3024691250175238, 2.367584292020183, 2.432952542032581, 2.4987547090277076, 2.5639753339928575, 2.628918167029042, 2.6940600420348346, 2.7592927500372753, 2.8242970000137575, 2.8898218339891173, 2.9550639590015635, 3.0200612090411596, 3.0849151670117863, 3.14996891701594, 3.2149785000365227, 3.2802687090006657, 3.3456697500078008, 3.4109025000361726, 3.4762432090356015, 3.541254209005274, 3.606400875025429, 3.673249916988425, 3.738768584036734, 3.8038269170210697, 3.8693781250040047, 3.934044166991953, 3.9992242089938372, 4.064496292034164, 4.129495792032685, 4.194752250041347, 4.259828750044107, 4.325089542020578, 4.390337042044848, 4.455991959024686, 4.521514791995287, 4.587005875015166, 4.652595375024248, 4.717796625045594, 4.782865874993149, 4.848231625044718, 4.913680416997522, 4.978573709027842, 5.043455500039272, 5.108404750004411, 5.173830709012691, 5.239200667012483, 5.304531375004444, 5.369671875028871, 5.434712000016589, 5.5003434590180404, 5.565908459015191, 5.631191959022544, 5.696201584010851, 5.7612621250445955, 5.826461124990601, 5.891844000027049, 5.957372667035088, 6.0225323750055395, 6.087677292001899, 6.152737667027395, 6.2180964589933865, 6.283810916997027, 6.349475042021368, 6.414764292014297, 6.480244167032652, 6.5456570840324275, 6.6106896250275895, 6.6759196250350215, 6.740842209022958, 6.805903125030454, 6.8710023339954205, 6.936241584015079, 7.001101375033613, 7.0662132920115255, 7.13124737504404, 7.196246459032409, 7.261655834037811, 7.32679891702719, 7.392242334026378, 7.45755662501324, 7.523102042032406, 7.588793292001355, 7.653813834011089, 7.719161584042013, 7.783999625011347, 7.849226667021867, 7.9147241250029765, 7.980119125044439, 8.045022000034805, 8.110158875002526, 8.175252709013876, 8.240439584013075, 8.305582834000234, 8.3707096670405, 8.436377042031381, 8.501999959000386, 8.56730387499556, 8.63242999999784, 8.699016708997078, 8.76543120900169, 8.831567250017542, 8.897953042003792, 8.964018542028498, 9.030141459021252, 9.096403167000972, 9.162765167013276, 9.229095709044486, 9.295609000022523, 9.361574084032327]",,,,,,,
