practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,blink_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.15432004201284,,,,,,,,,,,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.0005847919965162873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03111111111111111, -0.17333333333333334, -0.3244444444444444, -0.4222222222222222, -0.43777777777777777, -0.43777777777777777, -0.43777777777777777, -0.43555555555555553, -0.42444444444444446, -0.4122222222222222, -0.4088888888888889, -0.4088888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03111111111111111, 0.18777777777777777, 0.33666666666666667, 0.4222222222222222, 0.44, 0.44222222222222224, 0.44222222222222224, 0.43777777777777777, 0.4266666666666667, 0.4166666666666667, 0.41444444444444445, 0.41444444444444445]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017354200826957822, 0.049802417008322664, 0.09873329200490844, 0.147646541998256, 0.1962702090095263, 0.24498404200130608, 0.29357212501054164, 0.3423122500098543, 0.39101220900192857, 0.43979054200462997, 0.4880477920087287, 0.5361005840095459, 0.584939292006311, 0.6333514170109993, 0.6823438749997877, 0.7318545840098523, 0.7809544170013396, 0.82996416700189, 0.879043000008096, 0.9279989589995239, 0.9775590839999495, 1.0274199590057833, 1.076745459009544, 1.1250167500111274, 1.1739918750099605, 1.2229795000021113, 1.2720879590051482, 1.321228875007364, 1.3703070420015138, 1.4202328340034]",70.86307441700774,56.67550208300236,,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.00057608300994616,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005555555555555556, 0.011111111111111112, -0.01, -0.10111111111111111, -0.2088888888888889, -0.28444444444444444, -0.31666666666666665, -0.33444444444444443, -0.34444444444444444, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.02666666666666667, 0.06444444444444444, 0.17333333333333334, 0.26222222222222225, 0.31444444444444447, 0.33444444444444443, 0.35333333333333333, 0.37222222222222223, 0.38, 0.38222222222222224, 0.38333333333333336, 0.38333333333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017549999756738544, 0.04975512500095647, 0.09820554198813625, 0.14665195799898356, 0.19508766698709223, 0.243338207990746, 0.29207558299822267, 0.3409872919874033, 0.389751291993889, 0.4393371249898337, 0.48827541699574795, 0.5373420830001123, 0.5872093329962809, 0.6372455829987302, 0.6873313329997472, 0.7384694999927888, 0.7876153329998488, 0.8371112499880837, 0.8869901250000112, 0.9371283749933355, 0.9876181250001537]",83.19511958300427,,,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.48444800000289,,,0,2,2024-01-10_14h38.30.909,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.94221275000018,112.43514691700693,,,,,,,
