trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,27.44444808299886,30.828303374990355,31.86371408298146,32.83998483303003,201956,001,2023-08-29_16h02.53.873,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,33.84583654097514,40.88856799999485,41.89301241602516,42.9285813330207,201956,001,2023-08-29_16h02.53.873,WythoffsHumanExp,2023.1.3,None,
,,,,43.925671125005465,47.20198170799995,,,,,,,,,
