trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.54656004102435,10.91867908302811,11.952673208026681,12.943966750026448,692077,001,2023-09-22_10h54.11.840,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,13.948304250021465,18.274743458023295,19.301432708016364,20.280668833001982,692077,001,2023-09-22_10h54.11.840,WythoffsHumanExp,2023.1.3,None,
