practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,blink_text.started,section_2_text.started,section_3_text.started,euclid_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.806317833004869,,,,,,,,,,,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017130749998614192,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07, -0.2577777777777778, -0.37777777777777777, -0.42333333333333334, -0.4444444444444444, -0.45555555555555555, -0.46111111111111114, -0.46111111111111114, -0.46111111111111114, -0.46111111111111114, -0.44333333333333336, -0.42333333333333334, -0.42, -0.42, -0.42, -0.42]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028888888888888888, 0.12666666666666668, 0.2011111111111111, 0.23, 0.24333333333333335, 0.24888888888888888, 0.2544444444444444, 0.25666666666666665, 0.25666666666666665, 0.2577777777777778, 0.24666666666666667, 0.23444444444444446, 0.23222222222222222, 0.23222222222222222, 0.23222222222222222, 0.23222222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017058299999916926, 0.04923083299945574, 0.0968921669991687, 0.14417300000059186, 0.19175674999860348, 0.23919558299530763, 0.2863372919964604, 0.33469391700054985, 0.3819367499963846, 0.43031683300068835, 0.47882666700024856, 0.527018249995308, 0.5752954999989015, 0.6235752079956001, 0.671811666994472, 0.7201749579980969, 0.7693400829957682, 0.8172808749950491, 0.8660806670013699, 0.914286125000217, 0.9627218329987954, 1.0110857079998823, 1.0587164579992532, 1.1076362079984392, 1.1561769170002663]",62.86073679100082,51.107592833002855,,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05447191699931864,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006666666666666667, -0.08444444444444445, -0.3088888888888889, -0.3888888888888889, -0.39555555555555555, -0.39555555555555555, -0.39555555555555555, -0.39555555555555555, -0.39555555555555555, -0.3977777777777778, -0.4066666666666667, -0.4088888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.03333333333333333, 0.14333333333333334, 0.19111111111111112, 0.19444444444444445, 0.19444444444444445, 0.19444444444444445, 0.19444444444444445, 0.19444444444444445, 0.19444444444444445, 0.18888888888888888, 0.18777777777777777]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001752499956637621, 0.04848024999955669, 0.09645316699607065, 0.14417024999420391, 0.19203949999791803, 0.23991937499522464, 0.28783458399993833, 0.3357321250005043, 0.38378487499721814, 0.4317646249983227, 0.4795877090000431, 0.5277705419939593, 0.5764952499957872, 0.6253366249948158, 0.6732214999938151, 0.7212024170003133, 0.7690814169982332, 0.8164744169989717, 0.8635803340002894, 0.9106574589968659, 0.9586708749993704, 1.00641795899719, 1.0549194999985048, 1.104561542000738, 1.1527667919945088]",72.55668575000163,,,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01337987500301,,,,798288,2,2024-02-04_15h27.36.181,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017071750000468455,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027777777777777776, -0.14777777777777779, -0.23777777777777778, -0.29, -0.31555555555555553, -0.3288888888888889, -0.3411111111111111, -0.36777777777777776, -0.4088888888888889, -0.4266666666666667, -0.42777777777777776, -0.4266666666666667, -0.4266666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03222222222222222, 0.20777777777777778, 0.31777777777777777, 0.36, 0.3788888888888889, 0.39222222222222225, 0.40444444444444444, 0.41888888888888887, 0.43, 0.43444444444444447, 0.43444444444444447, 0.43333333333333335, 0.43333333333333335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001784590058377944, 0.049161250004544854, 0.09698900000512367, 0.14436900000146125, 0.19203104200278176, 0.23961516700364882, 0.28716137500305194, 0.33548479200544534, 0.38319204200524837, 0.43070600000646664, 0.4784046670029056, 0.5264214590060874, 0.5737965000007534, 0.6209625420015072, 0.6688753750058822, 0.7166016250048415, 0.7642374589995597, 0.8118011250044219, 0.8594498750026105, 0.9075966250020429, 0.9565225000042119, 1.0047987920042942, 1.0530307090011775, 1.1010028340024292, 1.1490265840038774, 1.1972154590039281, 1.2456054590002168, 1.2948749999995925, 1.3434659170015948, 1.392213167004229, 1.4408614589992794, 1.489321959001245, 1.537220417005301]",120.2416723330025,,,76.82452458300395,96.49622608299978,121.6378160000022,,,,,,,
