practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,blink_text.started,section_2_text.started,section_3_text.started,euclid_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.313843417010503,,,,,,,,,,,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171063339948887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025555555555555557, -0.18888888888888888, -0.26222222222222225, -0.28444444444444444, -0.29555555555555557, -0.3088888888888889, -0.32555555555555554, -0.3422222222222222, -0.3522222222222222, -0.3522222222222222, -0.3522222222222222, -0.3522222222222222, -0.35777777777777775, -0.3877777777777778, -0.4111111111111111, -0.41555555555555557, -0.41555555555555557]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.24444444444444444, 0.3422222222222222, 0.3611111111111111, 0.3622222222222222, 0.36777777777777776, 0.37222222222222223, 0.38, 0.3888888888888889, 0.39, 0.39, 0.39, 0.39, 0.39555555555555555, 0.4022222222222222, 0.40555555555555556, 0.40555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001759999868227169, 0.05007145799754653, 0.09864562499569729, 0.14696170800016262, 0.19522304099518806, 0.24447137498646043, 0.29383479099487886, 0.3439825829991605, 0.39399112499086186, 0.4440469999972265, 0.49408070799836423, 0.544624832997215, 0.5949120829900494, 0.6450312499946449, 0.6950161659915466, 0.7447838329972001, 0.7949855829938315, 0.8450587499974063, 0.8945236250001471, 0.9446099999913713, 0.9940279999864288, 1.0439852079871343, 1.0938372499949764, 1.1438452909933403, 1.194281249991036, 1.2450083749863552]",62.41593495900452,48.65232166700298,,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030127833000733517,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.044444444444444446, -0.18666666666666668, -0.3111111111111111, -0.37333333333333335, -0.38666666666666666, -0.3888888888888889, -0.39222222222222225, -0.4022222222222222, -0.4033333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.07555555555555556, 0.11888888888888889, 0.14444444444444443, 0.1511111111111111, 0.15222222222222223, 0.15666666666666668, 0.16666666666666666, 0.1688888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018316700879950076, 0.04931554199720267, 0.0974255839973921, 0.14654891700774897, 0.1956568750028964, 0.24442795899813063, 0.2934438750089612, 0.34259037500305567, 0.3912862090073759, 0.4397655840002699, 0.488492792006582, 0.5377082500053803, 0.5871480420028092, 0.6366178339958424, 0.6861823340004776, 0.7355768749985145, 0.7853315840038704, 0.8343615000048885, 0.884889209002722, 0.9368447500019101, 0.987649208997027]",71.52190000000701,,,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.50793950000661,,,,046688,2,2024-02-07_11h45.09.779,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017018375001498498,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.044444444444444446, -0.20555555555555555, -0.32222222222222224, -0.38666666666666666, -0.4177777777777778, -0.43444444444444447, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43666666666666665, -0.43, -0.4211111111111111, -0.42, -0.42]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.17222222222222222, 0.2877777777777778, 0.3433333333333333, 0.37, 0.3844444444444444, 0.3888888888888889, 0.39, 0.39, 0.3888888888888889, 0.3888888888888889, 0.3888888888888889, 0.3888888888888889, 0.3888888888888889, 0.3888888888888889, 0.3888888888888889, 0.3844444444444444, 0.37666666666666665, 0.37444444444444447, 0.37444444444444447]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018158300372306257, 0.0501811669964809, 0.09877024999877904, 0.14751320800860412, 0.1960757500055479, 0.2446857920003822, 0.29344462500012014, 0.3429417919978732, 0.3924980419978965, 0.4425247920007678, 0.4927637500077253, 0.5430614579963731, 0.5929442500055302, 0.6429656670079567, 0.6929429169977084, 0.743053541998961, 0.7931077499961248, 0.8426103749952745, 0.8917585000017425, 0.9407570830080658, 0.9899237500067102, 1.0389580830087652, 1.0881229170045117, 1.137372208002489, 1.186916332997498, 1.2363800000021001, 1.2861814170028083]",116.22809433400107,,,73.51915458400617,92.70786591700744,117.80875362500956,,,,,,,
