practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157114,001,2024-01-29_16h52.29.509,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157114,001,2024-01-29_16h52.29.509,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,77.94580424996093,,,,,,,,,,157114,001,2024-01-29_16h52.29.509,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,0.018707166018430144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012222222222222223, -0.06555555555555556, -0.11222222222222222, -0.12111111111111111, -0.12333333333333334, -0.12333333333333334, -0.12444444444444444, -0.12444444444444444, -0.12222222222222222, -0.12111111111111111, -0.12111111111111111, -0.12111111111111111, -0.12111111111111111, -0.12111111111111111, -0.12111111111111111, -0.12111111111111111, -0.12111111111111111, -0.12222222222222222, -0.12333333333333334, -0.12444444444444444, -0.12444444444444444, -0.12444444444444444, -0.12333333333333334, -0.12333333333333334, -0.12222222222222222, -0.12222222222222222, -0.12222222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014444444444444444, 0.12444444444444444, 0.2611111111111111, 0.29888888888888887, 0.3055555555555556, 0.31, 0.3244444444444444, 0.3433333333333333, 0.3655555555555556, 0.37555555555555553, 0.37666666666666665, 0.37333333333333335, 0.37222222222222223, 0.37222222222222223, 0.37555555555555553, 0.37777777777777777, 0.37777777777777777, 0.37222222222222223, 0.36777777777777776, 0.3611111111111111, 0.35444444444444445, 0.35444444444444445, 0.36777777777777776, 0.3844444444444444, 0.4, 0.4022222222222222, 0.4022222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002990830107592046, 0.05150391603820026, 0.1003004580270499, 0.1491899579996243, 0.19841320801060647, 0.24772729101823643, 0.29729929100722075, 0.3477894160314463, 0.3967427079915069, 0.44537716603372246, 0.49411754100583494, 0.5434320000349544, 0.5932961660437286, 0.6425552910077386, 0.6918947080266662, 0.7414652080042288, 0.790354083001148, 0.8391888330224901, 0.888739624992013, 0.9381705829873681, 0.9871715829940513, 1.0359739160048775, 1.0849114999873564, 1.1337390409898944, 1.18244429101469, 1.2318749999976717, 1.2818926660111174, 1.3313548330334015, 1.3812886250088923, 1.4313297080225311, 1.481624833017122, 1.5314219160354696, 1.581053416011855, 1.6305180829949677, 1.6802950410055928, 1.7307841660222039, 1.7811616249964572, 1.8321998750325292, 1.8821140000363812]",205.50363641697913,195.4250837919535,157114,001,2024-01-29_16h52.29.509,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,0.016901792027056217,,,,,,,,,,,,,,,
