trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.326192000007723,17.063018583023222,18.09147270800895,19.068840708001517,162601,001,2023-09-22_10h42.33.417,WythoffsHumanExp,2023.1.3,None,
,,,,20.095358458027476,46.33201479102718,,,,,,,,,
