practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,blink_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.892336749995593,,,,,,,,,,,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.02534004201879725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028888888888888888, -0.1, -0.1688888888888889, -0.20666666666666667, -0.21, -0.21, -0.21, -0.21, -0.21222222222222223, -0.24666666666666667, -0.2866666666666667, -0.3111111111111111, -0.3233333333333333, -0.3322222222222222, -0.34, -0.34444444444444444, -0.3466666666666667, -0.3488888888888889, -0.35, -0.35, -0.35, -0.35]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03666666666666667, 0.12666666666666668, 0.19555555555555557, 0.23555555555555555, 0.2388888888888889, 0.2388888888888889, 0.2388888888888889, 0.2388888888888889, 0.2411111111111111, 0.2777777777777778, 0.3244444444444444, 0.3522222222222222, 0.36666666666666664, 0.37777777777777777, 0.38666666666666666, 0.39222222222222225, 0.3988888888888889, 0.4033333333333333, 0.4066666666666667, 0.4077777777777778, 0.4088888888888889, 0.4088888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004589589952956885, 0.050827625003876165, 0.10103837499627843, 0.15152620899607427, 0.2026533749885857, 0.2518940419831779, 0.3012798340059817, 0.3506000839988701, 0.4002597089856863, 0.4502102919796016, 0.5012394999794196, 0.5512991249852348, 0.6011873749957886, 0.6513447499892209, 0.701124583982164, 0.7506642089865636, 0.8007625419995748, 0.8509787499788217, 0.9009887919819448, 0.9510762499994598, 1.0013888749817852, 1.0502689169952646, 1.0992788339790422, 1.1484154170029797, 1.197873458993854, 1.2473921669879928, 1.2967815839801915, 1.3461649169912562, 1.395620625000447, 1.4451139169977978, 1.4951524589851033, 1.5442524589889217]",77.62911341700237,67.94441275001736,,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.0005893329798709601,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.044444444444444446, -0.17444444444444446, -0.29555555555555557, -0.3522222222222222, -0.36777777777777776, -0.37333333333333335, -0.37777777777777777, -0.37777777777777777, -0.37666666666666665, -0.37444444444444447, -0.3711111111111111, -0.3688888888888889, -0.3688888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112, 0.08777777777777777, 0.20666666666666667, 0.29333333333333333, 0.35333333333333333, 0.38333333333333336, 0.39666666666666667, 0.4022222222222222, 0.4022222222222222, 0.4011111111111111, 0.3988888888888889, 0.3988888888888889, 0.3988888888888889, 0.3988888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001745839836075902, 0.049627750006038696, 0.09812145898467861, 0.14661199998226948, 0.19571037500281818, 0.24417345898109488, 0.29305641699465923, 0.34191374998772517, 0.39090670898440294, 0.4402269999845885, 0.4894227499898989, 0.5384100840019528, 0.5870825419842731, 0.6366524169861805, 0.6852222089946736, 0.7338903339987155, 0.782625541993184, 0.830973542004358, 0.879391124995891, 0.9282362499798182, 0.9777549589925911, 1.026838208985282, 1.077093874977436, 1.1266204589919653, 1.1764087089977693, 1.2263132089865394, 1.2762736669974402, 1.3264653339865617, 1.3768127920047846, 1.4276522499858402, 1.4770467919879593, 1.5264397089777049, 1.5768617089779582, 1.6268606669909786, 1.6772024589881767]",89.9921853330161,,,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0369978750241,,,02,02,2024-01-10_15h05.29.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.29496412500157,116.40274679200957,,,,,,,
