practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,429524,001,2024-01-25_09h35.19.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,429524,001,2024-01-25_09h35.19.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,14.07143920805538,,,,,,,,,429524,001,2024-01-25_09h35.19.951,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,0.0005759159685112536,[],[],[],[],[],[],89.75470124999993,,,,,,,
