games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_1_text.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,status_text.started,recall_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,20.795166166004492,,,,,,,,,,,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"[0.04555555555555556, 0.02, -0.06666666666666667, -0.09555555555555556, -0.09777777777777778, -0.09777777777777778, -0.09777777777777778, -0.09777777777777778, -0.09888888888888889, -0.15777777777777777, -0.2388888888888889, -0.2833333333333333, -0.3022222222222222, -0.30777777777777776, -0.31222222222222223, -0.3188888888888889, -0.3277777777777778, -0.33666666666666667, -0.3422222222222222, -0.34555555555555556, -0.3466666666666667]","[0.27, 0.28888888888888886, 0.36, 0.38333333333333336, 0.3844444444444444, 0.3844444444444444, 0.3844444444444444, 0.3844444444444444, 0.3844444444444444, 0.3844444444444444, 0.38333333333333336, 0.3811111111111111, 0.3788888888888889, 0.3788888888888889, 0.3788888888888889, 0.38222222222222224, 0.3877777777777778, 0.39666666666666667, 0.4022222222222222, 0.40444444444444444, 0.40444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00038416701136156917, 0.049641082994639874, 0.09864320800988935, 0.1474058750027325, 0.19613170801312663, 0.24430683301761746, 0.2924431250139605, 0.34100270800990984, 0.3903430830105208, 0.4394325420144014, 0.48828525000135414, 0.5371714580105618, 0.585851542011369, 0.6345925829955377, 0.6841158330207691, 0.7332674580102321, 0.782908082997892, 0.8327412079961505, 0.8822625419998076, 0.9452946670062374, 0.9951022500172257]",0.04889162498875521,31.888633458002005,,,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,"[-0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.56, -0.5311111111111111, -0.4211111111111111, -0.33666666666666667, -0.30444444444444446, -0.29444444444444445, -0.2866666666666667, -0.2811111111111111, -0.28, -0.28, -0.2822222222222222, -0.29, -0.29777777777777775, -0.3, -0.3, -0.3, -0.3, -0.3, -0.3, -0.3, -0.3, -0.3, -0.3, -0.3, -0.3011111111111111, -0.3011111111111111, -0.3011111111111111, -0.3011111111111111, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222, -0.3022222222222222]","[0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.23555555555555555, 0.25333333333333335, 0.31666666666666665, 0.35555555555555557, 0.3655555555555556, 0.36666666666666664, 0.3655555555555556, 0.36444444444444446, 0.36444444444444446, 0.3655555555555556, 0.36777777777777776, 0.37, 0.37666666666666665, 0.38, 0.3811111111111111, 0.38222222222222224, 0.3844444444444444, 0.38555555555555554, 0.38666666666666666, 0.3877777777777778, 0.3888888888888889, 0.39, 0.39111111111111113, 0.39222222222222225, 0.39222222222222225, 0.39222222222222225, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.39444444444444443, 0.39444444444444443, 0.39444444444444443, 0.39444444444444443, 0.39444444444444443]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017775001469999552, 0.0493292500032112, 0.0986923340242356, 0.14763162500457838, 0.1960447920137085, 0.24428600000101142, 0.2930238340049982, 0.3412630840030033, 0.389775167015614, 0.4375735000066925, 0.4857258750125766, 0.5334742920240387, 0.5815708750160411, 0.6296541250194423, 0.6780043750186451, 0.7278491670149378, 0.7771284170157742, 0.8264386250230018, 0.8759793750068638, 0.9254557920212392, 0.9740741670248099, 1.0226408340095077, 1.0714452500105835, 1.1200093750085216, 1.1685521250183228, 1.2173075000173412, 1.2662053750245832, 1.31553179200273, 1.3644339170132298, 1.4132810000155587, 1.4620755000214558, 1.5109656249987893, 1.5603308750141878, 1.6089945000130683, 1.7513371250242926, 1.802477750024991, 1.8527353750250768, 1.9027045840048231, 1.9522097920125816, 2.001737625017995, 2.051204792020144, 2.100351959001273, 2.149720250017708, 2.198372417013161, 2.2463775840005837, 2.2951059170009103, 2.344023959012702, 2.392886500019813, 2.4411671250127256, 2.4955219170078635, 2.544362500018906, 2.5928852090146393, 2.6415388750028796, 2.6897712500067428, 2.7390567090187687, 2.7879480000119656]",0.00197950002620928,43.13072362498497,,,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.607647041004384,,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.39825258299243,,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.19993420800893,415793,001,2023-10-24_13h20.26.019,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.42, -0.42, -0.42, -0.42, -0.42, -0.42, -0.42, -0.42, -0.42]","[0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333, 0.41333333333333333]","[0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001863329962361604, 0.058736583014251664, 0.10815100002218969, 0.1570420420030132, 0.20590100000845268, 0.2536671250127256, 0.3017557080020197, 0.3509505830006674, 0.40012820801348425]",0.022267374995863065,104.9378037499846,,,,,,,,,,
