games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_1_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,imagine_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139879,000,2023-10-26_12h06.27.126,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139879,000,2023-10-26_12h06.27.126,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,64.94342358299946,,,,,,,,,,,,139879,000,2023-10-26_12h06.27.126,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.02565429100104666,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06333333333333334, 0.14888888888888888, 0.16444444444444445, 0.16111111111111112, 0.16111111111111112, 0.16666666666666666, 0.17333333333333334, 0.17666666666666667, 0.18, 0.18444444444444444, 0.18444444444444444, 0.18444444444444444, 0.18444444444444444, 0.18444444444444444, 0.18444444444444444, 0.18444444444444444, 0.18444444444444444, 0.18333333333333332, 0.18222222222222223, 0.17888888888888888, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17777777777777778, 0.17222222222222222, 0.14777777777777779, 0.13111111111111112, 0.12666666666666668, 0.12333333333333334, 0.12333333333333334, 0.12333333333333334, 0.12333333333333334, 0.12333333333333334, 0.12333333333333334, 0.12333333333333334, 0.12333333333333334, 0.13444444444444445, 0.1711111111111111, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18555555555555556, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.18666666666666668, 0.17, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16, 0.15777777777777777, 0.14555555555555555, 0.13555555555555557, 0.13555555555555557, 0.13555555555555557, 0.13555555555555557, 0.13555555555555557, 0.13555555555555557, 0.13555555555555557, 0.13555555555555557, 0.1322222222222222, 0.1322222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, 0.01, 0.07, 0.1388888888888889, 0.23, 0.28888888888888886, 0.33111111111111113, 0.3388888888888889, 0.3511111111111111, 0.36666666666666664, 0.36666666666666664, 0.3688888888888889, 0.3688888888888889, 0.3711111111111111, 0.37222222222222223, 0.37222222222222223, 0.37444444444444447, 0.37666666666666665, 0.3844444444444444, 0.39111111111111113, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.3933333333333333, 0.39666666666666667, 0.4022222222222222, 0.4033333333333333, 0.4022222222222222, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.4011111111111111, 0.39666666666666667, 0.37666666666666665, 0.37333333333333335, 0.37333333333333335, 0.37333333333333335, 0.37333333333333335, 0.37333333333333335, 0.37333333333333335, 0.37333333333333335, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.37222222222222223, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3844444444444444, 0.38555555555555554, 0.39, 0.39555555555555555, 0.39555555555555555, 0.39555555555555555, 0.39555555555555555, 0.39555555555555555, 0.39555555555555555, 0.39555555555555555, 0.39555555555555555, 0.39666666666666667, 0.39666666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017025000124704093, 0.0484310000010737, 0.09609187500063854, 0.14396591600052489, 0.1947455000008631, 0.24482087500109628, 0.29323720800130104, 0.34182583300025726, 0.3908470000005764, 0.4396305410009518, 0.4881295830000454, 0.5371751250004309, 0.585895750000418, 0.6342054160013504, 0.6834320000016305, 0.7320027500009019, 0.7808716660001664, 0.8294016660001944, 0.8782185000000027, 0.9259878330012725, 0.9740615410009923, 1.023185916001239, 1.0717903330005356, 1.120199250000951, 1.1685969160007517, 1.2170053330009978, 1.2657800410015625, 1.3145344160002423, 1.3629264999999577, 1.4107668330016168, 1.4587805410010333, 1.5064818750015547, 1.5541343330005475, 1.602297791001547, 1.6499939580007776, 1.6980280410007254, 1.745907915999851, 1.7937533750009607, 1.841764124999827, 1.8895912500011036, 1.9373330409998744, 1.9853332080001564, 2.033866333000333, 2.0827468330007832, 2.131291790999967, 2.1796625000006316, 2.2273807910005416, 2.2753767499998503, 2.323244125000201, 2.3709484160008287, 2.4184931660001894, 2.466359875001217, 2.514582249999876, 2.5630244580006547, 2.611951000000772, 2.6608195410008193, 2.709006125000087, 2.756844000001365, 2.804662125001414, 2.852814333000424, 2.9006865000010293, 2.94881845800046, 2.997112750001179, 3.044780541000364, 3.0926838330015016, 3.1405454160012596, 3.1883930830008467, 3.2365833750009187, 3.2842907909998758, 3.332305666001048, 3.3801451660001476, 3.427882625001075, 3.4761095000012574, 3.523868875001426, 3.5714860830012185, 3.6191261660005694, 3.6668779580013506, 3.7150478750008915, 3.7781666250011767, 3.8269850830001815, 3.8754612910015567, 3.9233913750013016, 3.971844083000178, 4.020015208001496, 4.068027583000003, 4.115960916000404, 4.163870333000887, 4.2119264580014715, 4.260116458000994, 4.308020541000587, 4.3559227500009, 4.403987291001613, 4.452734708000207, 4.500752083000407, 4.5487725410002895, 4.596715833000417, 4.645164041001408, 4.6944479160010815, 4.742876625001372, 4.790973458000735, 4.839396541001406, 4.887850000000981, 4.935928708000574, 4.98408500000005, 5.03266104100112, 5.08147983300114, 5.129558250000628, 5.177726416000951, 5.2257070830000885, 5.273554875000627, 5.321606625000641, 5.369521000000532, 5.4172901660003845, 5.465711000000738, 5.514569041000868, 5.563174000000799]",83.0708084580001,,,,139879,000,2023-10-26_12h06.27.126,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.04920875000061642,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.011111111111111112, -0.025555555555555557, -0.04, -0.058888888888888886, -0.06777777777777778, -0.07111111111111111, -0.07777777777777778, -0.09666666666666666, -0.12777777777777777, -0.1711111111111111, -0.20666666666666667, -0.23444444444444446, -0.25555555555555554, -0.2788888888888889, -0.2922222222222222, -0.3011111111111111, -0.30666666666666664, -0.30777777777777776, -0.30777777777777776, -0.30777777777777776, -0.30777777777777776, -0.30666666666666664, -0.3055555555555556, -0.3055555555555556, -0.3011111111111111, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333, -0.29444444444444445, -0.29444444444444445, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29555555555555557, -0.29888888888888887, -0.3011111111111111, -0.30777777777777776, -0.3088888888888889, -0.31, -0.31333333333333335, -0.31777777777777777, -0.32222222222222224, -0.3277777777777778, -0.33, -0.33, -0.33, -0.33, -0.33111111111111113, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333, -0.33444444444444443, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.33666666666666667, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778, -0.3377777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033333333333333335, 0.012222222222222223, 0.027777777777777776, 0.042222222222222223, 0.057777777777777775, 0.06444444444444444, 0.07, 0.07444444444444444, 0.08666666666666667, 0.10555555555555556, 0.13, 0.1511111111111111, 0.17555555555555555, 0.20222222222222222, 0.23222222222222222, 0.2588888888888889, 0.2833333333333333, 0.3011111111111111, 0.3055555555555556, 0.30666666666666664, 0.31222222222222223, 0.31444444444444447, 0.3188888888888889, 0.3188888888888889, 0.3188888888888889, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3211111111111111, 0.3233333333333333, 0.3277777777777778, 0.33555555555555555, 0.3377777777777778, 0.3388888888888889, 0.3422222222222222, 0.34444444444444444, 0.3477777777777778, 0.35, 0.3511111111111111, 0.3511111111111111, 0.3511111111111111, 0.3511111111111111, 0.3511111111111111, 0.3522222222222222, 0.3522222222222222, 0.3522222222222222, 0.3522222222222222, 0.3511111111111111, 0.35, 0.35, 0.35, 0.35, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889, 0.3488888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00016254099864454474, 0.04807579099906434, 0.09604129099898273, 0.1440020829995774, 0.19228416599980847, 0.24059083300016937, 0.28845545799958927, 0.33665800000017043, 0.38519308299873956, 0.4336942909994832, 0.48218399999859685, 0.5305764999993698, 0.5787618329995894, 0.626763457999914, 0.6747922499998822, 0.7229964159996598, 0.7709098750001431, 0.818862165999235, 0.8672435409989703, 0.9156405409994477, 0.9639464579995547, 1.0119928749991232, 1.0633000409998203, 1.113978583000062, 1.1626950829995621, 1.2109441659995355, 1.2588230410001415, 1.3075933749987598, 1.356391415998587, 1.4050972499990166, 1.4532928749995335, 1.5009306249994552, 1.5492320409994136, 1.5974449160003132, 1.6457120409995696, 1.6936869159999333, 1.7414368749996356, 1.7895944579995557, 1.8378866249986459, 1.8857041659994138, 1.933599707999747, 1.9816246249993128, 2.0309892499990383, 2.0806435829999828, 2.129832749998968, 2.178202707998935, 2.225895333000153, 2.273641290999876, 2.321298666000075, 2.369118124999659, 2.417271082998923, 2.4651590829998895, 2.5132629580002686, 2.560969541000304, 2.6088256249986443, 2.6571081659985794, 2.70513687499988, 2.753232957998989, 2.8018246249994263, 2.8504686659998697, 2.89881958299884, 2.9475752910002484, 2.9964529999997467, 3.0449503749987343, 3.0934314579990314, 3.1415377909997915, 3.1894400410001253, 3.2370397499998944, 3.2847806249992573, 3.332562957999471, 3.380602249999356, 3.4280868749992806, 3.476087999999436, 3.524593124999228, 3.576029750000089, 3.626212624998516, 3.6755436249986815, 3.724321374998908, 3.7728564579992963, 3.8208775829989463, 3.8698688329986908, 3.918431332998807, 3.96689137499925, 4.015619124998921, 4.06436016599946, 4.1122899999991205, 4.16071379099958, 4.209316708000188, 4.258183582998754, 4.30689670799984, 4.355075957999361, 4.403314457998931, 4.451447082999948, 4.500213874998735, 4.54890129100022, 4.597651332998794, 4.6458609999990585, 4.694021915998746, 4.742537832999005, 4.790399624998827, 4.838908749999973, 4.886864790998516, 4.934902125000008, 4.983465957999215, 5.0314919159991405, 5.080016290999993, 5.127961374999359, 5.175532457998997, 5.223143082999741, 5.272181082998941]",111.94268662499962,,,,139879,000,2023-10-26_12h06.27.126,WythoffsHumanExp,2023.1.3,None,
