trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.145901207986753,21.657575249962974,22.66112579201581,23.681971582991537,895056,001,2023-08-30_15h04.35.008,WythoffsHumanExp,2023.1.3,None,
,,,,24.675977292004973,31.732242207974195,,,,,,,,,
