games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,status_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,781197,001,2023-10-05_15h22.53.551,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,781197,001,2023-10-05_15h22.53.551,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,11.374831459000234,,781197,001,2023-10-05_15h22.53.551,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,,781197,001,2023-10-05_15h22.53.551,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,18.204798583999946,781197,001,2023-10-05_15h22.53.551,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,0,0,0,0,,,781197,001,2023-10-05_15h22.53.551,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,1,0,1,0,,,781197,001,2023-10-05_15h22.53.551,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,40.119075542000246,,,,,,,
