practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,imagine_text.started,section_2_text.started,section_3_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.489525084005436,,,,,,,,,,,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.0006081669998820871,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022222222222222223, -0.12111111111111111, -0.24, -0.32222222222222224, -0.36333333333333334, -0.38222222222222224, -0.39, -0.39666666666666667, -0.4, -0.4011111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033333333333333335, 0.07, 0.19, 0.3111111111111111, 0.36333333333333334, 0.38222222222222224, 0.39, 0.3988888888888889, 0.40444444444444444, 0.40555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00017470799502916634, 0.049883874991792254, 0.09859037499700207, 0.14778908299922477, 0.19602216700150166, 0.24452525000378955, 0.29307416699884925, 0.34157874999800697, 0.3904652079945663, 0.43964979199517984, 0.4891989169991575, 0.5383102499909, 0.5875811250007246, 0.6369300829974236, 0.6867560829996364, 0.7367942499986384, 0.7870561250019819, 0.8368417500023497, 0.886652375003905, 0.9372872919921065]",70.96213787500164,56.41676212500897,,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0.0005683329945895821,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0033333333333333335, -0.03, -0.09333333333333334, -0.14333333333333334, -0.17222222222222222, -0.19111111111111112, -0.20555555555555555, -0.21555555555555556, -0.21888888888888888, -0.22111111111111112, -0.22333333333333333, -0.22666666666666666, -0.23, -0.23444444444444446, -0.23555555555555555, -0.23555555555555555, -0.23555555555555555]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008888888888888889, 0.07666666666666666, 0.17666666666666667, 0.2411111111111111, 0.2722222222222222, 0.29, 0.3088888888888889, 0.3244444444444444, 0.33555555555555555, 0.3511111111111111, 0.36666666666666664, 0.38, 0.39222222222222225, 0.39555555555555555, 0.3988888888888889, 0.4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00027712500013876706, 0.05010416600271128, 0.09811816600267775, 0.14609979100350756, 0.19458516599843279, 0.2438819160015555, 0.29398804101219866, 0.3446289580024313, 0.39501325000310317, 0.4447695830021985, 0.4947843330010073, 0.5449847910058452, 0.5949643330095569, 0.646437291012262, 0.6959712910029339, 0.7455993330077035, 0.7955601660069078, 0.8455077079997864, 0.8961249580024742, 0.9464657080097822, 0.9955200830008835, 1.045680250012083, 1.095830416001263]",83.35681712500809,,,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70093608400202,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2024-01-10_14h20.03.544,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.25210812500154,147.69386854200275,,,,,,,
