trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,7.686486416991102,10.029280999995535,11.06573479200597,12.046004834002815,383277,001,2023-09-22_12h27.52.506,WythoffsHumanExp,2023.1.3,60.02436989806134,
1,0,1,0,13.042970000009518,14.144796292006504,15.169137541990494,16.18504708399996,383277,001,2023-09-22_12h27.52.506,WythoffsHumanExp,2023.1.3,60.02436989806134,
,,,,17.163599583989708,18.145577791990945,,,,,,,,,
