games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,countdown_text.started,blue_piece.started,red_piece.started,piece.started,text.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,8.579251333023421,8.579251333023421,8.579251333023421,11.553603874985129,11.553603874985129,11.719475290970877,12.729331957991235,13.993610083009116,842156,001,2023-09-25_12h50.23.954,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,15.009309082990512,15.009309082990512,15.65779308299534,,,,,,,,,
