practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,blink_text.started,section_2_text.started,section_3_text.started,euclid_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.656211082998198,,,,,,,,,,,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01697004098969046,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025555555555555557, -0.16, -0.3055555555555556, -0.3811111111111111, -0.41444444444444445, -0.43333333333333335, -0.4411111111111111, -0.4411111111111111, -0.4411111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112, 0.09333333333333334, 0.18444444444444444, 0.2222222222222222, 0.23777777777777778, 0.24666666666666667, 0.25222222222222224, 0.25333333333333335, 0.25333333333333335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001745000045048073, 0.05110104200139176, 0.1004940419952618, 0.1501079169975128, 0.1992122919909889, 0.2481002919957973, 0.29771537499618717, 0.34733733399480116, 0.3966981669946108, 0.44608866699854843, 0.4953350839932682, 0.5452451250021113, 0.5955995419935789, 0.6453263339935802, 0.6948914590029744, 0.7443159999966156]",60.600161540991394,49.21113816599245,,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04635491600492969,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015555555555555555, -0.09111111111111111, -0.22111111111111112, -0.3188888888888889, -0.35555555555555557, -0.37333333333333335, -0.38666666666666666, -0.4033333333333333, -0.4111111111111111, -0.4111111111111111, -0.4111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033333333333333335, 0.034444444444444444, 0.08777777777777777, 0.12555555555555556, 0.1411111111111111, 0.14888888888888888, 0.15555555555555556, 0.1622222222222222, 0.17, 0.17666666666666667, 0.17666666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001784999913070351, 0.04957849999482278, 0.09884087499813177, 0.14794312500453088, 0.19746466699871235, 0.24673562499810942, 0.2960457500012126, 0.34497504199680407, 0.3941515000042273, 0.4435054589994252, 0.4933772090007551, 0.5428285840025637, 0.5922172499995213, 0.6417360839986941, 0.6913212090003071, 0.7412789590016473, 0.7910529590008082, 0.8405918339994969, 0.8900554589927197, 0.9396036669932073, 0.9893375419924268]",70.02658262499608,,,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.84931795799639,,,,761043,2,2024-02-07_12h16.33.163,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030982707990915515,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0044444444444444444, -0.09444444444444444, -0.19333333333333333, -0.26222222222222225, -0.3055555555555556, -0.3333333333333333, -0.35, -0.35888888888888887, -0.3711111111111111, -0.3788888888888889, -0.3844444444444444, -0.3888888888888889, -0.39222222222222225]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022222222222222222, 0.07333333333333333, 0.16111111111111112, 0.2, 0.21555555555555556, 0.22111111111111112, 0.22333333333333333, 0.22444444444444445, 0.22666666666666666, 0.2288888888888889, 0.2311111111111111, 0.23222222222222222, 0.23333333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00018345900753047317, 0.04977241699816659, 0.09855945900199004, 0.14764733400079422, 0.19698550000612158, 0.24637058400548995, 0.29468012500728946, 0.3428370420006104, 0.3917532920022495, 0.44038212500163354, 0.48953166700084694, 0.5393069590063533, 0.5885924590111244, 0.6379748750041472, 0.6874942499998724, 0.7375405420025345, 0.7870994590048213, 0.836904959011008, 0.8866375420038821, 0.9360439590091119, 0.9856476249988191, 1.0354232500103535, 1.084814166999422, 1.1346879589982564, 1.1847099170117872]",110.8626307079976,,,72.46090191599797,91.56621999999334,111.8667184579972,,,,,,,
