trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.111384916992392,18.65970337498584,19.67141941699083,20.67728479197831,655230,001,2023-09-22_11h17.26.820,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,21.691636499977903,24.056073499988997,25.070959624979878,26.093912707990967,655230,001,2023-09-22_11h17.26.820,WythoffsHumanExp,2023.1.3,None,
