trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.71075883298181,33.04846116597764,34.079163582995534,35.051594874996226,114152,001,2023-08-30_12h23.27.728,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,36.074549124983605,130.3260065409704,131.34665345796384,132.36042016599094,114152,001,2023-08-30_12h23.27.728,WythoffsHumanExp,2023.1.3,None,
,,,,133.3493058749591,254.04873416596092,,,,,,,,,
