trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,piece.started,moving_piece.started,npc.started,moving_npc.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.607902124989778,10.103459042002214,11.12728779198369,12.142616333992919,252863,001,2023-09-22_11h22.34.484,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,13.118163500010269,14.990174625010695,16.01243249999243,17.02630258401041,252863,001,2023-09-22_11h22.34.484,WythoffsHumanExp,2023.1.3,None,
