games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,countdown_text.started,blue_piece.started,red_piece.started,piece.started,text.started,moving_piece.started,npc.started,moving_npc.started,end_blue.started,end_red.started,feedback_win.started,feedback_lose.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,8.542985417007003,8.542985417007003,8.542985417007003,11.539207916997839,11.539207916997839,12.454732750018593,13.458537375030573,14.718645625049248,,,,,909465,001,2023-09-25_14h58.24.059,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,1,0,1,0,,,,15.720479542040266,15.720479542040266,17.42506500001764,18.4600700000301,19.709628625016194,,,,,909465,001,2023-09-25_14h58.24.059,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,,,,,,,,,,,,,20.682658667035867,20.682658667035867,21.434987375047058,21.434987375047058,909465,001,2023-09-25_14h58.24.059,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,0,0,0,0,23.45431920903502,23.45431920903502,23.45431920903502,,,,26.4553148340201,27.712283959030174,,,,,909465,001,2023-09-25_14h58.24.059,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,1,0,1,0,,,,28.726458375051152,28.726458375051152,32.94692483404651,33.949444459052756,35.20078058401123,,,,,909465,001,2023-09-25_14h58.24.059,WythoffsHumanExp,2023.1.3,None,
1,0,1,0,,,,,,,,,,,,,36.23897329199826,36.23897329199826,36.94181087502511,36.94181087502511,909465,001,2023-09-25_14h58.24.059,WythoffsHumanExp,2023.1.3,None,
