games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,section_1_text.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,390448,001,2023-10-06_16h31.08.319,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,390448,001,2023-10-06_16h31.08.319,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,10.443371207999007,,,,,,,,390448,001,2023-10-06_16h31.08.319,WythoffsHumanExp,2023.1.3,None,
0,0,0,0,0,0,0,0,,[],[],[],[],[],[],,390448,001,2023-10-06_16h31.08.319,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,0.0336097500003234,,,,,,,
