,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,96,0,,1,,1,human,12,5,11,5,8.592080750000605,8.644008499999472,AI,
1,96,0,,1,,2,AI,11,5,3,5,,1.25,AI,
2,96,0,,1,,3,human,3,5,3,0,2.9427408749979804,2.987238708003133,AI,
3,96,0,,1,,4,AI,3,0,0,0,,1.25,AI,
4,96,0,,2,,1,AI,14,0,10,0,,1.25,human,
5,96,0,,2,,2,human,10,0,0,0,2.1601497500014375,2.2040925000037532,human,
6,96,0,,3,,1,human,6,1,1,1,1.9776675829998567,2.022074624997913,human,
7,96,0,,3,,2,AI,1,1,0,1,,1.25,human,
8,96,0,,3,,3,human,0,1,0,0,1.5231581669941079,1.5671400419960264,human,
9,96,1,,1,,1,human,5,5,1,5,4.418029959000705,4.462496459003887,AI,
10,96,1,,1,,2,AI,1,5,1,2,,1.25,AI,
11,96,1,,1,,3,human,1,2,1,1,3.6848353749956004,3.7287587499959045,AI,
12,96,1,,1,,4,AI,1,1,0,0,,1.25,AI,
13,96,1,,2,,1,AI,7,3,5,3,,1.25,AI,
14,96,1,,2,,2,human,5,3,2,3,3.8142778749970603,3.858787958997709,AI,
15,96,1,,2,,3,AI,2,3,2,1,,1.25,AI,
16,96,1,,2,,4,human,2,1,1,1,9.151466208000784,9.195945999999822,AI,
17,96,1,,2,,5,AI,1,1,0,0,,1.25,AI,
18,96,2,img,1,2,,,7,3,,,,8.074426334002055,,human
19,96,2,img,2,1,,,5,5,,,,4.291841208003461,,AI
20,96,3,,1,,1,AI,14,13,2,1,,1.25,AI,
21,96,3,,1,,2,human,2,1,1,0,8.596743875001266,8.641953958998783,AI,
22,96,3,,1,,3,AI,1,0,0,0,,1.25,AI,
23,96,3,,2,,1,human,5,2,3,2,3.7490442089983844,3.793666083998687,human,
24,96,3,,2,,2,AI,3,2,2,2,,1.25,human,
25,96,3,,2,,3,human,2,2,2,1,7.833099916999345,7.877425541999401,human,
26,96,3,,2,,4,AI,2,1,1,1,,1.25,human,
27,96,3,,2,,5,human,1,1,0,0,1.9451636250014417,1.9905646670013084,human,
