,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,001,-1,,1,,1,human,9,12,0,3,0.8474520409945399,0.8915573749982286,AI,
1,001,-1,,1,,2,AI,0,3,0,0,,1.25,AI,
2,001,-1,,2,,1,AI,12,9,7,4,,1.25,AI,
3,001,-1,,2,,2,human,7,4,3,0,1.3971609590007574,1.440910375000385,AI,
4,001,-1,,2,,3,AI,3,0,0,0,,1.25,AI,
5,001,-1,,3,,1,human,4,10,4,0,1.4477218750034808,1.4929026250028983,human,
6,001,-1,,3,,2,AI,4,0,1,0,,1.25,human,
7,001,-1,,3,,3,human,1,0,0,0,1.448557208001148,1.4934165830054553,human,
8,001,1,,1,,1,AI,9,6,7,4,,1.25,AI,
9,001,1,,1,,2,human,7,4,3,0,0.8038081670019892,0.848725417003152,AI,
10,001,1,,1,,3,AI,3,0,0,0,,1.25,AI,
11,001,1,,2,,1,AI,13,2,7,2,,1.25,AI,
12,001,1,,2,,2,human,7,2,0,2,1.2038370840018615,1.2486859999989974,AI,
13,001,1,,2,,3,AI,0,2,0,0,,1.25,AI,
14,001,1,,3,,1,human,4,12,4,0,0.9049447500001406,0.9492849169982946,human,
15,001,1,,3,,2,AI,4,0,3,0,,1.25,human,
16,001,1,,3,,3,human,3,0,0,0,0.9600844170054188,1.004975125004421,human,
17,001,1,,4,,1,human,7,2,0,2,1.0009857500044745,1.0454195420024917,AI,
18,001,1,,4,,2,AI,0,2,0,0,,1.25,AI,
19,001,1,,5,,1,human,12,3,0,3,1.150170209002681,1.1943091670036665,AI,
20,001,1,,5,,2,AI,0,3,0,0,,1.25,AI,
21,001,1,,6,,1,AI,7,10,7,8,,1.25,AI,
22,001,1,,6,,2,human,7,8,0,1,1.256277249995037,1.3008671249990584,AI,
23,001,1,,6,,3,AI,0,1,0,0,,1.25,AI,
24,001,1,,7,,1,AI,2,14,2,7,,1.25,AI,
25,001,1,,7,,2,human,2,7,2,0,0.914927166995767,0.9593292089994065,AI,
26,001,1,,7,,3,AI,2,0,0,0,,1.25,AI,
27,001,1,,8,,1,AI,8,10,7,10,,1.25,AI,
28,001,1,,8,,2,human,7,10,0,3,1.000396458999603,1.0451204999990296,AI,
29,001,1,,8,,3,AI,0,3,0,0,,1.25,AI,
30,001,1,,9,,1,human,12,7,5,0,0.9132251250048284,0.9575928750055027,human,
31,001,1,,9,,2,AI,5,0,2,0,,1.25,human,
32,001,1,,9,,3,human,2,0,0,0,0.9055091670015827,0.9495660419997876,human,
33,001,1,,10,,1,AI,1,12,1,5,,1.25,AI,
34,001,1,,10,,2,human,1,5,1,0,0.9083372499953839,0.9530135829991195,AI,
35,001,1,,10,,3,AI,1,0,0,0,,1.25,AI,
36,001,1,,11,,1,human,4,2,0,2,1.2483985830040183,1.2932162080032867,AI,
37,001,1,,11,,2,AI,0,2,0,0,,1.25,AI,
38,001,1,,12,,1,human,11,1,0,1,1.6493239589981386,1.69430129200191,AI,
39,001,1,,12,,2,AI,0,1,0,0,,1.25,AI,
40,001,1,,13,,1,AI,8,13,5,13,,1.25,AI,
41,001,1,,13,,2,human,5,13,5,0,1.1451940420010942,1.189503000001423,AI,
42,001,1,,13,,3,AI,5,0,0,0,,1.25,AI,
43,001,1,,14,,1,human,1,3,1,0,0.9028884159997688,0.9475955829984741,AI,
44,001,1,,14,,2,AI,1,0,0,0,,1.25,AI,
45,001,1,,15,,1,AI,4,8,4,7,,1.25,AI,
46,001,1,,15,,2,human,4,7,0,3,1.1991420420017675,1.2443087919964455,AI,
47,001,1,,15,,3,AI,0,3,0,0,,1.25,AI,
48,001,1,,16,,1,AI,6,14,6,5,,1.25,AI,
49,001,1,,16,,2,human,6,5,1,0,1.252514500003599,1.2967652500010445,AI,
50,001,1,,16,,3,AI,1,0,0,0,,1.25,AI,
51,001,1,,17,,1,human,8,4,4,0,2.431120416003978,2.475775708000583,human,
52,001,1,,17,,2,AI,4,0,2,0,,1.25,human,
53,001,1,,17,,3,human,2,0,0,0,1.108047166999313,1.1524721669993596,human,
54,001,1,,18,,1,human,5,6,0,1,1.0481616249962826,1.0931849580010748,AI,
55,001,1,,18,,2,AI,0,1,0,0,,1.25,AI,
56,001,1,,19,,1,human,6,4,2,0,1.0995389160016202,1.144445125006314,AI,
57,001,1,,19,,2,AI,2,0,0,0,,1.25,AI,
58,001,1,,20,,1,AI,4,3,2,3,,1.25,AI,
59,001,1,,20,,2,human,2,3,0,1,0.9563786250000703,1.0006127079977887,AI,
60,001,1,,20,,3,AI,0,1,0,0,,1.25,AI,
61,001,1,,21,,1,human,2,5,2,0,0.9603457500052173,1.0047618329990655,AI,
62,001,1,,21,,2,AI,2,0,0,0,,1.25,AI,
63,001,1,,22,,1,human,9,11,0,2,0.9004614999939804,0.9446722089996911,AI,
64,001,1,,22,,2,AI,0,2,0,0,,1.25,AI,
65,001,1,,23,,1,AI,1,14,1,6,,1.25,AI,
66,001,1,,23,,2,human,1,6,1,0,0.959082125002169,1.0039536249969387,AI,
67,001,1,,23,,3,AI,1,0,0,0,,1.25,AI,
68,001,1,,24,,1,AI,3,10,3,5,,1.25,human,
