,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,001,-1,,1,,1,human,9,12,0,3,1.4598067920305766,1.5040601670043543,AI,
1,001,-1,,1,,2,AI,0,3,0,0,,1.25,AI,
2,001,-1,,2,,1,AI,12,9,7,4,,1.25,AI,
3,001,-1,,2,,2,human,7,4,3,0,1.7136436669970863,1.7626232089824043,AI,
4,001,-1,,2,,3,AI,3,0,0,0,,1.25,AI,
5,001,-1,,3,,1,human,4,10,4,0,1.3784592080046423,1.4236954170046374,AI,
6,001,-1,,3,,2,AI,4,0,0,0,,1.25,AI,
7,001,1,,1,,1,AI,9,6,7,4,,1.25,AI,
8,001,1,,1,,2,human,7,4,3,0,2.672900417004712,2.7191210839664564,AI,
9,001,1,,1,,3,AI,3,0,0,0,,1.25,AI,
10,001,1,,2,,1,human,4,12,4,0,1.3896717500174418,1.4391708340262994,human,
11,001,1,,2,,2,AI,4,0,3,0,,1.25,human,
12,001,1,,2,,3,human,3,0,0,0,1.5753590420354158,1.6199470830033533,human,
13,001,2,mem,1,2,,,4,12,,,,8.549777499982156,,AI
14,001,2,mem,2,1,,,9,6,,,,5.954322334029712,,human
15,001,3,,1,,1,AI,11,8,8,8,,1.25,human,
16,001,3,,1,,2,human,8,8,0,0,1.2256022499641404,1.2704750839620829,human,
17,001,3,,2,,1,human,3,12,3,0,2.9721515000564978,3.0170025000115857,AI,
18,001,3,,2,,2,AI,3,0,0,0,,1.25,AI,
19,001,4,nim,1,,1,AI,2,10,1,10,,1.25,human,
20,001,4,nim,1,,2,human,1,10,1,1,1.377882084052544,1.4228785000159405,human,
21,001,4,nim,1,,3,AI,1,1,1,0,,1.25,human,
22,001,4,nim,1,,4,human,1,0,0,0,0.974161833000835,1.0196327909943648,human,
23,001,4,nim,2,,1,human,7,11,7,0,2.2138306660344824,2.259434000006877,AI,
24,001,4,nim,2,,2,AI,7,0,0,0,,1.25,AI,
