,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,14,0,,1,,1,human,8,1,7,1,2.4413282919995254,2.4874993749981513,human,
1,14,0,,1,,2,AI,7,1,7,0,,1.25,human,
2,14,0,,1,,3,human,7,0,6,0,2.389969249998103,2.434427833999507,human,
3,14,0,,1,,4,AI,6,0,2,0,,1.25,human,
4,14,0,,1,,5,human,2,0,0,0,1.4004429589986103,1.4454567089997,human,
5,14,0,,2,,1,AI,9,3,4,3,,1.25,AI,
6,14,0,,2,,2,human,4,3,0,3,3.364983041996311,3.409404917001666,AI,
7,14,0,,2,,3,AI,0,3,0,0,,1.25,AI,
8,14,0,,3,,1,human,5,5,5,1,2.4266275000045425,2.4711463339990587,human,
9,14,0,,3,,2,AI,5,1,4,1,,1.25,human,
10,14,0,,3,,3,human,4,1,3,1,7.2055343329993775,7.249982291999913,human,
11,14,0,,3,,4,AI,3,1,0,1,,1.25,human,
12,14,0,,3,,5,human,0,1,0,0,1.2394031250005355,1.2846284170009312,human,
13,14,1,,1,,1,AI,9,4,9,2,,1.25,human,
14,14,1,,1,,2,human,9,2,2,2,3.417182541998045,3.4618197919990052,human,
15,14,1,,1,,3,AI,2,2,0,2,,1.25,human,
16,14,1,,1,,4,human,0,2,0,0,4.051915792006184,4.096873292000964,human,
17,14,1,,2,,1,AI,10,9,0,9,,1.25,human,
18,14,1,,2,,2,human,0,9,0,0,1.2993048330026795,1.343742500001099,human,
19,14,1,,3,,1,human,14,7,14,2,4.634253625001293,4.678811875004612,human,
20,14,1,,3,,2,AI,14,2,1,2,,1.25,human,
21,14,1,,3,,3,human,1,2,1,1,1.3902292089987895,1.4350977499998407,human,
22,14,1,,3,,4,AI,1,1,0,1,,1.25,human,
23,14,1,,3,,5,human,0,1,0,0,1.8353725000051782,1.8799123749995488,human,
24,14,1,,4,,1,human,10,5,10,2,3.7125357080003596,3.757143333001295,human,
25,14,1,,4,,2,AI,10,2,8,2,,1.25,human,
26,14,1,,4,,3,human,8,2,2,2,11.852433083004144,11.897198165999725,human,
27,14,1,,4,,4,AI,2,2,1,2,,1.25,human,
28,14,1,,4,,5,human,1,2,1,1,2.673880084003031,2.718545959003677,human,
29,14,1,,4,,6,AI,1,1,0,1,,1.25,human,
30,14,1,,4,,7,human,0,1,0,0,1.1934030409975094,1.2376018329960061,human,
31,14,1,,5,,1,AI,2,13,2,0,,1.25,human,
32,14,1,,5,,2,human,2,0,0,0,1.3828145840016077,1.4269494999971357,human,
33,14,1,,6,,1,AI,13,12,3,12,,1.25,AI,
34,14,1,,6,,2,human,3,12,3,2,5.122117749997415,5.167003249996924,AI,
35,14,1,,6,,3,AI,3,2,1,2,,1.25,AI,
36,14,1,,6,,4,human,1,2,1,1,0.9445114999980433,0.989023084002838,AI,
37,14,1,,6,,5,AI,1,1,0,0,,1.25,AI,
38,14,1,,7,,1,human,14,5,14,1,3.66453358400031,3.709201749996282,human,
39,14,1,,7,,2,AI,14,1,5,1,,1.25,human,
40,14,1,,7,,3,human,5,1,2,1,2.403470708995883,2.448261541998363,human,
41,14,1,,7,,4,AI,2,1,2,0,,1.25,human,
42,14,1,,7,,5,human,2,0,0,0,1.0018158329985454,1.0465944579991628,human,
43,14,1,,8,,1,human,4,1,2,1,1.8815066250026575,1.9259815830009757,human,
44,14,1,,8,,2,AI,2,1,1,1,,1.25,human,
45,14,1,,8,,3,human,1,1,0,0,0.7586758329998702,0.8057632080017356,human,
46,14,1,,9,,1,human,8,7,8,2,3.910087582997221,3.955177541996818,human,
47,14,1,,9,,2,AI,8,2,6,0,,1.25,human,
48,14,1,,9,,3,human,6,0,0,0,1.2351524580008117,1.2793521249986952,human,
49,14,1,,10,,1,human,1,5,1,2,6.079814584001724,6.12377325000125,human,
50,14,1,,10,,2,AI,1,2,1,1,,1.25,human,
51,14,1,,10,,3,human,1,1,0,0,1.0948399579938268,1.1404851249972126,human,
52,14,1,,11,,1,AI,9,12,6,9,,1.25,human,
53,14,1,,11,,2,human,6,9,6,8,4.502359167003306,4.547243749999325,human,
54,14,1,,11,,3,AI,6,8,4,6,,1.25,human,
55,14,1,,11,,4,human,4,6,2,4,4.175965624999662,4.220382583000173,human,
56,14,1,,11,,5,AI,2,4,2,3,,1.25,human,
57,14,1,,11,,6,human,2,3,1,2,1.3351272919971962,1.3797749169971212,human,
58,14,1,,11,,7,AI,1,2,0,1,,1.25,human,
59,14,1,,11,,8,human,0,1,0,0,0.9018761660045129,0.9468439999982365,human,
60,14,1,,12,,1,AI,14,2,1,2,,1.25,AI,
61,14,1,,12,,2,human,1,2,0,1,6.6150123339975835,6.659321042003285,AI,
62,14,1,,12,,3,AI,0,1,0,0,,1.25,AI,
63,14,1,,13,,1,human,1,1,0,0,1.148699375000433,1.1934073749944218,human,
64,14,1,,14,,1,human,12,2,1,2,2.0775650419964222,2.1218185420002555,human,
65,14,1,,14,,2,AI,1,2,1,1,,1.25,human,
66,14,1,,14,,3,human,1,1,0,0,1.11640512500162,1.1609491659983178,human,
67,14,1,,15,,1,human,1,8,1,2,2.431158957995649,2.4761538749953615,human,
68,14,1,,15,,2,AI,1,2,0,1,,1.25,human,
69,14,1,,15,,3,human,0,1,0,0,0.8499963330032188,0.8942486250016373,human,
70,14,1,,16,,1,human,6,11,2,7,18.203099040998495,18.248584957997082,AI,
71,14,1,,16,,2,AI,2,7,2,1,,1.25,AI,
72,14,1,,16,,3,human,2,1,1,1,9.993942082997819,10.038657375000184,AI,
73,14,1,,16,,4,AI,1,1,0,0,,1.25,AI,
74,14,1,,17,,1,AI,12,14,4,14,,1.25,human,
75,14,1,,17,,2,human,4,14,4,1,14.464081000005535,14.508891249999579,human,
76,14,1,,17,,3,AI,4,1,0,1,,1.25,human,
77,14,1,,17,,4,human,0,1,0,0,1.120106250004028,1.1670137500041164,human,
78,14,1,,18,,1,human,7,14,7,2,9.108379042001616,9.15325962499628,human,
79,14,1,,18,,2,AI,7,2,4,2,,1.25,human,
80,14,1,,18,,3,human,4,2,1,2,4.2529498750009225,4.297754874998645,human,
81,14,1,,18,,4,AI,1,2,0,1,,1.25,human,
82,14,1,,18,,5,human,0,1,0,0,0.8516636669955915,0.8963192090013763,human,
83,14,1,,19,,1,AI,11,1,6,1,,1.25,human,
84,14,1,,19,,2,human,6,1,2,1,1.288028041999496,1.33256199999596,human,
85,14,1,,19,,3,AI,2,1,1,1,,1.25,human,
86,14,1,,19,,4,human,1,1,0,0,2.8720127919950755,2.9165047089991276,human,
87,14,1,,20,,1,AI,14,14,9,14,,1.25,human,
88,14,1,,20,,2,human,9,14,4,14,15.222453000002133,15.267147375001514,human,
89,14,1,,20,,3,AI,4,14,3,13,,1.25,human,
90,14,1,,20,,4,human,3,13,3,12,7.074794583000767,7.1194712500000605,human,
91,14,1,,20,,5,AI,3,12,1,10,,1.25,human,
92,14,1,,20,,6,human,1,10,1,2,1.209242875003838,1.254215209002723,human,
93,14,1,,20,,7,AI,1,2,1,0,,1.25,human,
94,14,1,,20,,8,human,1,0,0,0,0.9519679580043885,0.9971724999995786,human,
95,14,1,,21,,1,human,8,5,6,3,1.6956998339956044,1.7399390840000706,human,
96,14,1,,21,,2,AI,6,3,2,3,,1.25,human,
97,14,1,,21,,3,human,2,3,2,1,1.14551520900568,1.1909757500034175,human,
98,14,1,,21,,4,AI,2,1,2,0,,1.25,human,
99,14,1,,21,,5,human,2,0,0,0,1.0016421250038547,1.045975291999639,human,
100,14,1,,22,,1,human,4,13,3,12,7.375319124999805,7.419972167001106,human,
101,14,1,,22,,2,AI,3,12,3,5,,1.25,human,
102,14,1,,22,,3,human,3,5,3,4,7.620039082998119,7.664775166995241,human,
103,14,1,,22,,4,AI,3,4,3,3,,1.25,human,
104,14,1,,22,,5,human,3,3,0,0,2.501584833000379,2.5462442909993115,human,
105,14,1,,23,,1,human,4,8,4,6,52.242796791004366,52.288314999997965,human,
106,14,1,,23,,2,AI,4,6,0,2,,1.25,human,
107,14,1,,23,,3,human,0,2,0,0,1.1076577909989282,1.1526930830004858,human,
108,14,1,,24,,1,AI,8,10,8,0,,1.25,human,
109,14,1,,24,,2,human,8,0,0,0,1.1471137080006883,1.1919034160018782,human,
110,14,1,,25,,1,AI,12,10,4,10,,1.25,human,
111,14,1,,25,,2,human,4,10,4,3,24.185358458998962,24.230559875002655,human,
112,14,1,,25,,3,AI,4,3,2,3,,1.25,human,
113,14,1,,25,,4,human,2,3,1,2,2.445203000002948,2.4898610840027686,human,
114,14,1,,25,,5,AI,1,2,1,1,,1.25,human,
115,14,1,,25,,6,human,1,1,0,0,1.1530784579954343,1.1986580829980085,human,
116,14,1,,26,,1,human,0,1,0,0,1.1444804160055355,1.1893109580050805,human,
117,14,1,,27,,1,AI,7,9,7,6,,1.25,human,
118,14,1,,27,,2,human,7,6,2,1,1.3500717080023605,1.3948639160007588,human,
119,14,1,,27,,3,AI,2,1,1,1,,1.25,human,
120,14,1,,27,,4,human,1,1,0,0,0.7978105410002172,0.8436844580064644,human,
121,14,1,,28,,1,AI,12,2,1,2,,1.25,AI,
122,14,1,,28,,2,human,1,2,0,2,4.443321916005516,4.487709708002512,AI,
123,14,1,,28,,3,AI,0,2,0,0,,1.25,AI,
124,14,1,,29,,1,AI,0,14,0,4,,1.25,human,
125,14,1,,29,,2,human,0,4,0,0,1.243947291004588,1.2914706250012387,human,
126,14,1,,30,,1,AI,5,0,0,0,,1.25,AI,
127,14,2,img,1,7,,,14,5,,,,6.15497379199951,,human
128,14,2,img,2,22,,,4,13,,,,1.7428055420023156,,human
129,14,2,img,3,4,,,10,5,,,,2.6615047909945133,,human
130,14,2,img,4,11,,,9,12,,,,6.465055915999983,,AI
131,14,2,img,5,20,,,14,14,,,,3.6924949579988606,,AI
132,14,2,img,6,23,,,4,8,,,,2.752534500003094,,human
133,14,2,img,7,19,,,11,1,,,,2.637226250000822,,AI
134,14,2,img,8,17,,,12,14,,,,1.0302994589947048,,human
135,14,2,img,9,30,,,5,0,,,,2.5826555829989957,,human
136,14,2,img,10,2,,,10,9,,,,3.0899305420025485,,human
137,14,2,img,11,26,,,0,1,,,,1.0317476250056643,,human
138,14,2,img,12,9,,,8,7,,,,2.301521125002182,,human
139,14,2,img,13,10,,,1,5,,,,1.1932924579959945,,human
140,14,2,img,14,3,,,14,7,,,,6.34935866700107,,human
141,14,2,img,15,16,,,6,11,,,,1.7142908340028953,,AI
142,14,2,img,16,15,,,1,8,,,,0.7742773329955526,,human
143,14,2,img,17,8,,,4,1,,,,0.948875207999663,,human
144,14,2,img,18,27,,,7,9,,,,2.2655530830015778,,human
145,14,2,img,19,12,,,14,2,,,,1.3993872499995632,,human
146,14,2,img,20,13,,,1,1,,,,1.2069401670014486,,human
147,14,2,img,21,5,,,2,13,,,,3.141387625000789,,AI
148,14,2,img,22,29,,,0,14,,,,1.0384678750051535,,AI
149,14,2,img,23,6,,,13,12,,,,1.0666728750002221,,AI
150,14,2,img,24,24,,,8,10,,,,1.3955040000000736,,human
151,14,2,img,25,1,,,9,4,,,,1.5648929579983815,,AI
152,14,2,img,26,18,,,7,14,,,,2.182361957995454,,AI
153,14,2,img,27,14,,,12,2,,,,6.244394749999628,,human
154,14,2,img,28,21,,,8,5,,,,3.779989665999892,,human
155,14,2,img,29,28,,,12,2,,,,4.557804166994174,,AI
156,14,2,img,30,25,,,12,10,,,,1.4313067500042962,,AI
157,14,3,,1,,1,human,8,2,1,2,2.396928834001301,2.4418210000003455,human,
158,14,3,,1,,2,AI,1,2,0,1,,1.25,human,
159,14,3,,1,,3,human,0,1,0,0,1.5500952919974225,1.5947996670001885,human,
160,14,3,,2,,1,human,7,7,0,0,1.1483947500018985,1.1927247910061851,human,
161,14,3,,3,,1,AI,13,12,0,12,,1.25,human,
162,14,3,,3,,2,human,0,12,0,0,1.3641502499958733,1.4097211249973043,human,
163,14,3,,4,,1,human,4,0,0,0,0.848102416995971,0.8926349579996895,human,
164,14,3,,5,,1,AI,2,1,0,1,,1.25,human,
165,14,3,,5,,2,human,0,1,0,0,0.966861417000473,1.0112410000001546,human,
166,14,3,,6,,1,AI,5,12,5,3,,1.25,human,
167,14,3,,6,,2,human,5,3,4,3,7.8573560410004575,7.901835000004212,human,
168,14,3,,6,,3,AI,4,3,2,3,,1.25,human,
169,14,3,,6,,4,human,2,3,2,1,2.202623750003113,2.2474928330047987,human,
170,14,3,,6,,5,AI,2,1,1,0,,1.25,human,
171,14,3,,6,,6,human,1,0,0,0,0.9537941249946016,0.9980396249957266,human,
172,14,3,,7,,1,human,7,3,5,3,22.084590167003626,22.130016167000576,human,
173,14,3,,7,,2,AI,5,3,1,3,,1.25,human,
174,14,3,,7,,3,human,1,3,1,2,3.095420750003541,3.1405107079990557,human,
175,14,3,,7,,4,AI,1,2,1,1,,1.25,human,
176,14,3,,7,,5,human,1,1,0,0,1.0745617499997024,1.1191188329976285,human,
177,14,3,,8,,1,AI,6,0,0,0,,1.25,AI,
178,14,3,,9,,1,human,14,14,0,0,1.142837416002294,1.1876522500024294,human,
179,14,3,,10,,1,human,5,10,5,3,16.369887374996324,16.414794083000743,human,
180,14,3,,10,,2,AI,5,3,0,3,,1.25,human,
181,14,3,,10,,3,human,0,3,0,0,1.0000334159994964,1.0454469579999568,human,
182,14,3,,11,,1,human,9,3,5,3,13.445571791002294,13.490015666000545,human,
183,14,3,,11,,2,AI,5,3,4,2,,1.25,human,
184,14,3,,11,,3,human,4,2,1,2,1.0764951250021113,1.1209300839982461,human,
185,14,3,,11,,4,AI,1,2,0,1,,1.25,human,
186,14,3,,11,,5,human,0,1,0,0,0.9525080410021474,0.9969853750008042,human,
187,14,3,,12,,1,human,10,7,10,6,49.36353545800375,49.409187750003184,human,
188,14,3,,12,,2,AI,10,6,10,0,,1.25,human,
189,14,3,,12,,3,human,10,0,0,0,1.0030311250011437,1.0488470420023077,human,
190,14,3,,13,,1,human,2,9,2,1,1.3536828329961281,1.3987662500003353,human,
191,14,3,,13,,2,AI,2,1,0,1,,1.25,human,
192,14,3,,13,,3,human,0,1,0,0,0.85256958300306,0.8974835420012823,human,
193,14,3,,14,,1,human,11,12,1,2,1.4427211250003893,1.4880283340025926,human,
194,14,3,,14,,2,AI,1,2,0,1,,1.25,human,
195,14,3,,14,,3,human,0,1,0,0,0.8541182919943822,0.8985575419937959,human,
196,14,3,,15,,1,AI,11,3,1,3,,1.25,human,
197,14,3,,15,,2,human,1,3,1,2,1.2488888329971815,1.2971237919991836,human,
198,14,3,,15,,3,AI,1,2,0,2,,1.25,human,
199,14,3,,15,,4,human,0,2,0,0,0.8995035830012057,0.9441419579961803,human,
200,14,3,,16,,1,AI,5,1,2,1,,1.25,AI,
201,14,3,,16,,2,human,2,1,1,1,1.1981745419980143,1.24305979199562,AI,
202,14,3,,16,,3,AI,1,1,0,0,,1.25,AI,
203,14,3,,17,,1,human,4,14,4,13,37.19682175000344,37.24205295800493,human,
204,14,3,,17,,2,AI,4,13,3,13,,1.25,human,
205,14,3,,17,,3,human,3,13,3,12,2.907832374999998,2.9522735830032616,human,
206,14,3,,17,,4,AI,3,12,3,8,,1.25,human,
207,14,3,,17,,5,human,3,8,3,7,3.1402273339990643,3.1858837920008227,human,
208,14,3,,17,,6,AI,3,7,1,5,,1.25,human,
209,14,3,,17,,7,human,1,5,1,2,1.3006351250005537,1.3453832500017597,human,
210,14,3,,17,,8,AI,1,2,0,1,,1.25,human,
211,14,3,,17,,9,human,0,1,0,0,0.7944034169995575,0.8396839999986696,human,
212,14,3,,18,,1,AI,7,12,7,1,,1.25,human,
213,14,3,,18,,2,human,7,1,2,1,1.1525711249996675,1.1973826670000562,human,
214,14,3,,18,,3,AI,2,1,1,0,,1.25,human,
215,14,3,,18,,4,human,1,0,0,0,1.1417623329980415,1.1866670829986106,human,
216,14,3,,19,,1,AI,8,10,3,5,,1.25,human,
217,14,3,,19,,2,human,3,5,2,5,15.648290167002415,15.692992832999153,human,
218,14,3,,19,,3,AI,2,5,1,5,,1.25,human,
219,14,3,,19,,4,human,1,5,1,2,1.0938632909965236,1.1387065409944626,human,
220,14,3,,19,,5,AI,1,2,0,1,,1.25,human,
