,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,0,0,,1,,1,human,2,7,2,0,1.116480666998541,1.1620133749966044,AI,
1,0,0,,1,,2,AI,2,0,0,0,,1.25,AI,
2,0,0,,2,,1,AI,5,9,5,3,,1.25,AI,
3,0,0,,2,,2,human,5,3,2,0,1.1173075420083478,1.1617605420033215,AI,
4,0,0,,2,,3,AI,2,0,0,0,,1.25,AI,
5,0,0,,3,,1,human,2,14,2,0,1.3126880409981823,1.357241416000761,AI,
6,0,0,,3,,2,AI,2,0,0,0,,1.25,AI,
7,0,1,,1,,1,human,12,14,0,2,0.8695102089986904,0.9145542920014123,AI,
8,0,1,,1,,2,AI,0,2,0,0,,1.25,AI,
9,0,1,,2,,1,AI,1,7,1,2,,1.25,AI,
10,0,1,,2,,2,human,1,2,0,1,1.26886879200174,1.3143733750039246,AI,
11,0,1,,2,,3,AI,0,1,0,0,,1.25,AI,
12,0,2,img,1,1,,,12,14,,,,1.4201657910016365,,AI
13,0,2,img,2,2,,,1,7,,,,0.7640152499952819,,AI
14,0,3,,1,,1,human,4,5,0,1,1.066892333998112,1.1113029170082882,AI,
15,0,3,,1,,2,AI,0,1,0,0,,1.25,AI,
16,0,3,,2,,1,AI,5,5,3,5,,1.25,AI,
17,0,3,,2,,2,human,3,5,0,2,5.593388749999576,5.6382644590048585,AI,
18,0,3,,2,,3,AI,0,2,0,0,,1.25,AI,
19,0,4,euc,1,,1,human,5,10,5,0,16.832322125002975,16.87742433299718,human,
20,0,4,euc,1,,2,AI,5,0,3,0,,1.25,human,
21,0,4,euc,1,,3,human,3,0,0,0,6.366894500009948,6.411397625008249,human,
22,0,4,euc,2,,1,AI,13,1,11,1,,1.25,human,
23,0,4,euc,2,,2,human,11,1,10,1,7.259298208999098,7.303984917001799,human,
24,0,4,euc,2,,3,AI,10,1,6,1,,1.25,human,
25,0,4,euc,2,,4,human,6,1,1,1,2.2336716249992605,2.27831041700847,human,
26,0,4,euc,2,,5,AI,1,1,1,0,,1.25,human,
27,0,4,euc,2,,6,human,1,0,0,0,1.4043982500006678,1.4495823750039563,human,
